id,name,localId,rarity,supertype,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice
me04-027,Mareep,027,Common,,2026-07-28T08:03:04.598Z,EUR,886419,0.03,0.02,0.02,0.02,0.02,0.03,0.08,0.02,0.07,0.06,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693507.0,0.01,0.2,25.19,0.2,0.05,693507.0,0.01,0.15,6.99,0.07,0.01,,,,,,
me04-028,Flaaffy,028,Common,,2026-07-28T08:03:04.286Z,EUR,886420,0.03,0.02,0.03,0.02,0.02,0.03,0.08,0.02,0.07,0.07,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693487.0,0.01,0.24,25.23,0.22,0.1,693487.0,0.01,0.15,6.99,0.07,0.01,,,,,,
me04-029,Ampharos,029,Rare,,2026-07-28T08:03:04.286Z,EUR,888542,1.36,0.44,1.61,1.48,1.46,1.39,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,693445.0,0.01,0.26,25.3,0.25,0.25,,,,,,,693445.0,0.01,0.2,75.19,0.19,0.12
me04-030,Emolga,030,Common,,2026-07-28T08:03:04.598Z,EUR,886422,0.02,0.02,0.03,0.03,0.02,0.02,0.09,0.02,0.09,0.1,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693481.0,0.01,0.24,25.25,0.22,0.2,693481.0,0.01,0.15,6.99,0.05,0.01,,,,,,
me04-031,Deoxys,031,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886423,0.03,0.02,0.03,0.02,0.02,0.03,0.09,0.02,0.1,0.07,0.12,0.1,2026-07-28T08:04:00.238Z,USD,693474.0,0.02,0.28,25.39,0.37,0.38,693474.0,0.01,0.15,6.99,0.11,0.01,,,,,,
me04-032,Deoxys,032,Uncommon,,2026-07-28T08:03:04.598Z,EUR,886424,0.03,0.02,0.03,0.02,0.03,0.03,0.1,0.02,0.12,0.12,0.11,0.1,2026-07-28T08:04:00.238Z,USD,693475.0,0.01,0.25,25.23,0.21,0.36,693475.0,0.01,0.15,6.99,0.1,0.01,,,,,,
me04-033,Deoxys,033,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886425,0.03,0.02,0.03,0.03,0.03,0.03,0.1,0.02,0.11,0.21,0.11,0.1,2026-07-28T08:04:00.238Z,USD,693476.0,0.01,0.25,25.25,0.23,0.25,693476.0,0.01,0.15,6.99,0.07,0.01,,,,,,
me04-034,Deoxys,034,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886426,0.03,0.02,0.03,0.04,0.03,0.03,0.09,0.02,0.1,0.09,0.1,0.1,2026-07-28T08:04:00.238Z,USD,693477.0,0.01,0.25,25.28,0.27,0.25,693477.0,0.01,0.15,6.99,0.09,0.01,,,,,,
me04-035,Mega Floette ex,035,Double rare,,2026-07-28T08:03:04.286Z,EUR,886427,0.5,0.05,0.5,0.65,0.49,0.5,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693511.0,0.17,0.74,19.99,0.6,
me04-036,Espurr,036,Common,,2026-07-28T08:03:04.286Z,EUR,886428,0.03,0.02,0.03,0.02,0.02,0.03,0.09,0.02,0.09,0.07,0.09,0.09,2026-07-28T08:04:00.238Z,USD,693483.0,0.01,0.24,25.22,0.22,0.21,693483.0,0.01,0.15,2.99,0.08,0.01,,,,,,
me04-037,Meowstic,037,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886429,0.03,0.02,0.03,0.02,0.02,0.03,0.08,0.02,0.1,0.08,0.09,0.08,2026-07-28T08:04:00.238Z,USD,693521.0,0.01,0.25,25.33,0.23,0.23,693521.0,0.01,0.15,6.99,0.08,0.01,,,,,,
me04-038,Phantump,038,Common,,2026-07-28T08:03:04.286Z,EUR,886430,0.02,0.02,0.02,0.03,0.02,0.02,0.08,0.02,0.09,0.11,0.09,0.08,2026-07-28T08:04:00.238Z,USD,693531.0,0.02,0.25,48.0,0.29,0.25,693531.0,0.01,0.15,25.0,0.08,0.01,,,,,,
me04-039,Trevenant,039,Rare,,2026-07-28T08:03:04.286Z,EUR,886431,0.04,0.02,0.05,0.1,0.05,0.04,0.09,0.02,0.09,0.07,0.09,0.09,2026-07-28T08:04:00.238Z,USD,693556.0,0.01,0.23,25.22,0.2,0.22,,,,,,,693556.0,0.01,0.2,75.2,0.2,0.08
me04-040,Pumpkaboo,040,Common,,2026-07-28T08:03:04.598Z,EUR,886432,0.03,0.02,0.03,0.03,0.02,0.03,0.09,0.02,0.1,0.11,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693536.0,0.01,0.23,25.23,0.22,0.07,693536.0,0.01,0.15,6.99,0.1,0.01,,,,,,
me04-041,Gourgeist ex,041,Double rare,,2026-07-28T08:03:04.286Z,EUR,886433,0.35,0.02,0.37,0.41,0.36,0.34,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693497.0,0.02,0.59,26.0,0.55,1.18
me04-042,Xerneas,042,Rare,,2026-07-28T08:03:04.286Z,EUR,886434,0.05,0.02,0.04,0.03,0.05,0.05,0.1,0.02,0.09,0.06,0.09,0.1,2026-07-28T08:04:00.238Z,USD,693563.0,0.01,0.25,25.25,0.26,0.25,,,,,,,693563.0,0.01,0.18,75.16,0.16,0.01
me04-043,Sudowoodo,043,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886435,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.08,0.08,0.09,0.09,2026-07-28T08:04:00.238Z,USD,693550.0,0.01,0.24,25.24,0.26,0.18,693550.0,0.01,0.14,6.99,0.05,0.01,,,,,,
me04-044,Phanpy,044,Common,,2026-07-28T08:03:04.286Z,EUR,886436,0.03,0.02,0.03,0.02,0.02,0.03,0.08,0.02,0.09,0.06,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693530.0,0.01,0.24,25.25,0.22,0.2,693530.0,0.01,0.15,6.99,0.1,0.01,,,,,,
me04-045,Donphan,045,Common,,2026-07-28T08:03:04.598Z,EUR,886437,0.03,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.07,0.07,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693478.0,0.02,0.22,25.21,0.22,0.2,693478.0,0.01,0.15,6.99,0.09,0.01,,,,,,
me04-046,Baltoy,046,Common,,2026-07-28T08:03:04.286Z,EUR,886438,0.02,0.02,0.02,0.03,0.03,0.02,0.08,0.02,0.08,0.1,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693452.0,0.01,0.24,25.25,0.21,0.22,693452.0,0.01,0.13,6.99,0.04,0.01,,,,,,
me04-047,Claydol,047,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886439,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.02,0.08,0.05,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693466.0,0.01,0.23,25.23,0.23,0.2,693466.0,0.01,0.14,6.99,0.11,0.01,,,,,,
me04-048,Mega Gallade ex,048,Double rare,,2026-07-28T08:03:04.286Z,EUR,886440,0.43,0.03,0.44,0.57,0.43,0.44,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693514.0,0.1,0.7,9.99,0.58,0.83
me04-049,Zubat,049,Common,,2026-07-28T08:03:04.286Z,EUR,886441,0.02,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.09,0.1,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693565.0,0.01,0.23,25.18,0.2,0.18,693565.0,0.01,0.15,6.99,0.13,0.01,,,,,,
me04-050,Golbat,050,Common,,2026-07-28T08:03:04.286Z,EUR,886442,0.02,0.02,0.03,0.03,0.02,0.02,0.09,0.02,0.09,0.1,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693493.0,0.01,0.25,25.26,0.19,0.05,693493.0,0.01,0.15,6.99,0.11,0.02,,,,,,
me04-051,Crobat,051,Rare,,2026-07-28T08:03:04.286Z,EUR,888531,1.55,0.2,1.64,1.4,1.54,1.6,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,693470.0,0.01,0.25,25.28,0.24,0.25,,,,,,,693470.0,0.01,0.17,75.12,0.12,0.05
me04-052,Qwilfish,052,Common,,2026-07-28T08:03:04.286Z,EUR,886444,0.03,0.02,0.02,0.03,0.02,0.02,0.08,0.02,0.09,0.05,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693538.0,0.01,0.25,25.26,0.26,0.22,693538.0,0.01,0.15,6.99,0.12,0.01,,,,,,
me04-053,Stunky,053,Common,,2026-07-28T08:03:04.286Z,EUR,886445,0.03,0.02,0.03,0.02,0.02,0.03,0.08,0.02,0.08,0.08,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693549.0,0.01,0.25,25.26,0.25,0.22,693549.0,0.01,0.15,6.99,0.1,0.01,,,,,,
me04-054,Skuntank,054,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886446,0.02,0.02,0.03,0.02,0.02,0.02,0.08,0.02,0.07,0.06,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693544.0,0.01,0.24,25.25,0.24,0.2,693544.0,0.01,0.12,6.99,0.07,0.01,,,,,,
me04-055,Krookodile ex,055,Double rare,,2026-07-28T08:03:04.286Z,EUR,886447,0.36,0.02,0.37,0.44,0.39,0.37,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693504.0,0.08,0.62,25.0,0.54,0.99
me04-056,Trubbish,056,Common,,2026-07-28T08:03:04.233Z,EUR,886448,0.03,0.02,0.02,0.02,0.02,0.03,0.08,0.02,0.08,0.09,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693557.0,0.02,0.24,25.24,0.23,0.05,693557.0,0.01,0.15,6.99,0.08,0.01,,,,,,
me04-057,Garbodor,057,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886449,0.02,0.02,0.02,0.02,0.03,0.02,0.08,0.02,0.07,0.05,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693492.0,0.01,0.25,25.26,0.22,0.24,693492.0,0.01,0.15,7.0,0.07,0.01,,,,,,
me04-058,Skrelp,058,Common,,2026-07-28T08:03:04.286Z,EUR,886450,0.03,0.02,0.03,0.03,0.02,0.03,0.08,0.02,0.08,0.07,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693543.0,0.01,0.26,25.34,0.32,0.25,693543.0,0.01,0.15,6.99,0.09,0.01,,,,,,
me04-059,Beldum,059,Common,,2026-07-28T08:03:04.286Z,EUR,886451,0.04,0.02,0.04,0.04,0.04,0.04,0.08,0.02,0.09,0.07,0.09,0.09,2026-07-28T08:04:00.238Z,USD,693455.0,0.01,0.22,25.23,0.2,0.12,693455.0,0.01,0.15,1.6,0.08,0.04,,,,,,
me04-060,Metang,060,Common,,2026-07-28T08:03:04.286Z,EUR,886452,0.02,0.02,0.03,0.04,0.03,0.03,0.07,0.02,0.08,0.06,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693523.0,0.01,0.25,25.29,0.29,0.22,693523.0,0.01,0.15,6.99,0.08,0.01,,,,,,
me04-061,Metagross,061,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886453,0.05,0.02,0.05,0.08,0.05,0.05,0.12,0.02,0.16,0.15,0.15,0.13,2026-07-28T08:04:00.238Z,USD,693522.0,0.01,0.3,25.39,0.3,0.95,693522.0,0.01,0.19,2.99,0.16,0.15,,,,,,
me04-062,Ferroseed,062,Common,,2026-07-28T08:03:04.286Z,EUR,886454,0.02,0.02,0.03,0.05,0.03,0.02,0.07,0.02,0.07,0.06,0.07,0.07,2026-07-28T08:04:00.238Z,USD,693485.0,0.01,0.22,25.23,0.23,0.1,693485.0,0.01,0.12,6.99,0.05,0.01,,,,,,
me04-063,Ferrothorn,063,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886455,0.02,0.02,0.02,0.02,0.03,0.02,0.09,0.02,0.08,0.1,0.09,0.09,2026-07-28T08:04:00.238Z,USD,693486.0,0.01,0.2,25.19,0.17,0.01,693486.0,0.01,0.13,6.99,0.08,0.01,,,,,,
me04-064,Cobalion ex,064,Double rare,,2026-07-28T08:03:04.233Z,EUR,886456,0.35,0.02,0.29,0.26,0.31,0.34,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693468.0,0.01,0.56,40.0,0.49,0.99
me04-065,Mega Dragalge ex,065,Double rare,,2026-07-28T08:03:04.286Z,EUR,886457,0.49,0.05,0.45,0.6,0.46,0.48,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693508.0,0.08,0.74,65.0,0.55,0.75
me04-066,Goomy,066,Common,,2026-07-28T08:03:04.286Z,EUR,886458,0.02,0.02,0.02,0.04,0.02,0.02,0.07,0.02,0.06,0.07,0.06,0.07,2026-07-28T08:04:00.238Z,USD,693496.0,0.01,0.22,25.24,0.21,0.05,693496.0,0.01,0.15,6.99,0.05,0.01,,,,,,
me04-067,Sliggoo,067,Common,,2026-07-28T08:03:04.286Z,EUR,886459,0.02,0.02,0.02,0.04,0.02,0.03,0.09,0.02,0.09,0.07,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693545.0,0.01,0.21,25.19,0.19,0.19,693545.0,0.01,0.15,6.99,0.07,0.01,,,,,,
me04-068,Goodra,068,Rare,,2026-07-28T08:03:04.286Z,EUR,888530,1.6,0.06,1.77,1.03,1.41,1.57,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,693495.0,0.01,0.23,25.21,0.22,0.05,,,,,,,693495.0,0.01,0.2,75.19,0.19,0.07
me04-069,Tauros,069,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886461,0.02,0.02,0.03,0.04,0.02,0.02,0.09,0.02,0.08,0.06,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693552.0,0.01,0.22,25.21,0.19,0.19,693552.0,0.01,0.15,6.99,0.16,0.01,,,,,,
me04-070,Patrat,070,Common,,2026-07-28T08:03:04.286Z,EUR,886462,0.04,0.02,0.05,0.06,0.04,0.04,0.09,0.02,0.07,0.05,0.07,0.09,2026-07-28T08:04:00.238Z,USD,693529.0,0.01,0.24,25.25,0.24,0.21,693529.0,0.01,0.15,2.99,0.11,0.01,,,,,,
me04-071,Watchog,071,Common,,2026-07-28T08:03:04.286Z,EUR,886463,0.03,0.02,0.03,0.03,0.02,0.02,0.08,0.02,0.09,0.05,0.07,0.08,2026-07-28T08:04:00.238Z,USD,693559.0,0.01,0.24,25.26,0.24,0.24,693559.0,0.01,0.13,6.99,0.09,0.01,,,,,,
me04-072,Minccino,072,Common,,2026-07-28T08:03:04.286Z,EUR,886464,0.03,0.02,0.02,0.02,0.02,0.02,0.09,0.02,0.1,0.1,0.1,0.09,2026-07-28T08:04:00.238Z,USD,693525.0,0.01,0.25,25.26,0.25,0.22,693525.0,0.01,0.15,6.99,0.06,0.01,,,,,,
me04-073,Cinccino ex,073,Double rare,,2026-07-28T08:03:04.286Z,EUR,886465,0.42,0.02,0.38,0.44,0.41,0.42,,,0.0,,,,2026-07-28T08:04:00.238Z,USD,,,,,,,,,,,,,693463.0,0.05,0.72,32.5,0.57,0.66
me04-074,Adversity Policy,074,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886466,0.03,0.02,0.02,0.02,0.02,0.03,0.1,0.02,0.08,0.11,0.09,0.1,2026-07-28T08:04:00.238Z,USD,693444.0,0.01,0.22,25.2,0.21,0.15,693444.0,0.01,0.12,6.99,0.07,0.01,,,,,,
me04-075,Ange Floette,075,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886467,0.03,0.02,0.03,0.02,0.03,0.03,0.08,0.02,0.08,0.06,0.08,0.08,2026-07-28T08:04:00.238Z,USD,693447.0,0.01,0.24,25.22,0.25,0.22,693447.0,0.01,0.15,7.0,0.08,0.01,,,,,,
me04-076,AZ's Tranquility,076,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886468,0.04,0.02,0.04,0.03,0.05,0.05,0.11,0.02,0.09,0.08,0.12,0.11,2026-07-28T08:04:00.238Z,USD,693449.0,0.01,0.25,25.27,0.25,0.15,693449.0,0.01,0.15,16.0,0.09,0.01,,,,,,
me04-077,Emma,077,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886470,0.03,0.02,0.02,0.02,0.02,0.04,0.09,0.02,0.09,0.07,0.08,0.09,2026-07-28T08:04:00.238Z,USD,693479.0,0.01,0.25,25.26,0.27,0.18,693479.0,0.01,0.15,6.99,0.06,0.01,,,,,,
me04-078,Great Haul Net,078,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886469,0.05,0.02,0.05,0.03,0.05,0.05,0.1,0.02,0.09,0.08,0.09,0.1,2026-07-28T08:04:00.238Z,USD,693499.0,0.01,0.25,25.21,0.23,0.24,693499.0,0.01,0.16,2.99,0.1,0.06,,,,,,
me04-079,Philippe,079,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886471,0.04,0.02,0.03,0.02,0.04,0.05,0.09,0.02,0.11,0.11,0.11,0.1,2026-07-28T08:04:00.238Z,USD,693532.0,0.01,0.25,25.26,0.27,0.21,693532.0,0.01,0.15,1.99,0.13,0.01,,,,,,
me04-080,Prism Tower,080,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886472,0.07,0.02,0.07,0.06,0.06,0.07,0.13,0.02,0.15,0.14,0.14,0.13,2026-07-28T08:04:00.238Z,USD,693534.0,0.01,0.26,25.21,0.24,0.75,693534.0,0.01,0.18,12.0,0.13,0.13,,,,,,
me04-081,Roxie's Performance,081,Uncommon,,2026-07-28T08:03:04.286Z,EUR,886473,0.04,0.02,0.04,0.05,0.03,0.04,0.11,0.02,0.11,0.06,0.1,0.11,2026-07-28T08:04:00.238Z,USD,693540.0,0.01,0.22,25.2,0.17,0.2,693540.0,0.01,0.15,6.99,0.1,0.01,,,,,,
