id,name,localId,rarity,supertype,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice
me05-082,Tremendous Bomb,082,Uncommon,,2026-08-04T08:03:04.342Z,EUR,895866,0.06,0.02,0.02,0.04,0.05,0.05,0.12,0.02,0.03,0.13,0.1,0.1,2026-08-04T08:03:40.263Z,USD,704839.0,0.01,0.15,15.0,0.1,0.05,704839.0,0.01,0.2,4.99,0.18,0.15,,,,,,
me05-083,Shadowy Darkness Energy,083,Rare,,2026-08-04T08:03:04.342Z,EUR,895867,0.23,0.02,0.02,0.25,0.15,0.19,0.27,0.02,0.02,0.23,0.2,0.23,2026-08-04T08:03:40.263Z,USD,,,,,,,704840.0,0.05,0.29,4.99,0.3,0.31,704840.0,0.01,0.2,88.0,0.19,0.18
me05-084,Voltaic Lightning Energy,084,Rare,,2026-08-04T08:03:04.342Z,EUR,895868,0.28,0.02,0.02,0.2,0.15,0.22,0.31,0.02,0.09,0.3,0.26,0.28,2026-08-04T08:03:40.263Z,USD,,,,,,,704841.0,0.01,0.29,22.0,0.27,0.27,704841.0,0.01,0.24,40.0,0.21,0.2
me05-085,Fomantis,085,Illustration rare,,2026-08-04T08:03:04.342Z,EUR,895869,3.86,1.79,2.36,3.53,3.48,3.74,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704842.0,2.0,4.5,49.99,3.52,3.58
me05-086,Armarouge,086,Illustration rare,,2026-08-04T08:03:04.342Z,EUR,895870,4.77,2.9,3.38,4.39,4.58,4.75,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704843.0,4.0,6.25,49.99,5.54,5.72
me05-087,Goldeen,087,Illustration rare,,2026-08-04T08:03:04.342Z,EUR,895871,14.0,6.1,13.55,13.36,14.07,13.99,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704844.0,9.25,12.99,74.9,10.84,10.8
me05-088,Primarina,088,Illustration rare,,2026-08-04T08:03:04.342Z,EUR,895872,5.58,2.49,2.76,4.02,4.44,5.08,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704845.0,4.0,6.88,59.99,5.3,5.9
me05-089,Manectric,089,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895873,4.42,1.66,2.4,3.95,3.81,4.15,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704846.0,2.3,3.85,35.0,3.34,3.0
me05-090,Slowbro,090,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895874,16.66,8.5,13.67,13.66,14.46,15.69,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704847.0,13.68,19.01,150.0,14.21,16.79
me05-091,Dhelmise,091,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895875,7.14,2.8,2.45,4.85,5.44,6.17,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704848.0,5.25,7.46,69.99,6.3,6.35
me05-092,Thievul,092,Illustration rare,,2026-08-04T08:03:04.308Z,EUR,895876,2.84,1.0,1.55,2.23,2.36,2.73,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704849.0,1.0,2.39,39.99,1.83,2.08
me05-093,Bastiodon,093,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895878,4.19,1.0,2.19,3.21,3.49,3.94,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704850.0,1.5,3.39,49.9,2.5,
me05-094,Toucannon,094,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895879,4.56,2.3,2.86,3.86,4.18,4.39,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704851.0,3.23,5.95,50.0,5.2,4.5
me05-095,Silvally,095,Illustration rare,,2026-08-04T08:03:04.307Z,EUR,895880,4.58,2.28,2.74,3.91,3.95,4.3,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704852.0,2.99,4.99,35.0,4.03,4.65
me05-096,Lurantis ex,096,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895881,3.33,1.5,3.07,2.8,3.49,3.37,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704853.0,1.99,3.0,24.99,2.66,
me05-097,Wailord ex,097,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895882,3.49,1.49,1.97,2.65,3.12,3.32,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704854.0,3.36,4.95,49.98,4.7,4.59
me05-098,Mega Zeraora ex,098,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895883,7.6,4.85,5.81,6.91,6.82,7.35,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704855.0,6.42,8.98,59.98,8.23,8.99
me05-099,Mega Chandelure ex,099,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895884,6.63,4.89,5.4,6.35,6.23,6.59,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704856.0,9.71,10.99,74.99,10.21,
me05-100,Rampardos ex,100,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895885,3.12,1.0,2.1,2.73,2.92,3.0,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704857.0,2.5,3.96,49.99,3.63,
me05-101,Mega Darkrai ex,101,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895886,10.25,6.7,8.97,10.18,10.02,10.28,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704858.0,12.0,15.0,69.9,13.99,
me05-102,Morpeko ex,102,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895887,4.39,1.9,3.25,3.82,3.99,4.24,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704859.0,4.5,6.0,55.99,5.19,5.41
me05-103,Mega Excadrill ex,103,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895888,6.65,4.35,4.91,5.99,6.01,6.37,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704860.0,7.99,10.0,69.99,9.06,
me05-104,Brave Bangle,104,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895889,3.84,1.3,0.74,2.63,3.07,3.54,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704861.0,4.0,5.25,24.9,5.11,
me05-105,Crushing Hammer,105,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895890,4.6,2.5,2.05,3.47,3.6,4.16,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704862.0,2.0,5.25,19.97,4.85,
me05-106,Dark Bell,106,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895891,3.19,1.2,1.44,2.29,2.56,2.93,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704863.0,1.5,3.49,29.9,3.08,
me05-107,Energy Switch,107,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895892,2.61,1.1,1.48,2.01,2.16,2.66,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704864.0,1.0,2.5,25.0,2.28,
me05-108,Gladion's Final Battle,108,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895893,4.07,1.8,2.67,2.87,3.35,3.77,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704865.0,3.0,4.66,31.6,4.14,4.07
me05-109,Gwynn,109,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895894,8.4,6.0,7.11,7.95,7.7,8.09,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704866.0,10.09,11.99,98.0,10.81,
me05-110,Iron Defender,110,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895895,1.67,0.7,1.07,1.11,1.35,1.55,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704867.0,0.5,1.3,22.98,1.23,1.29
me05-111,Misty's Vitality,111,Ultra Rare,,2026-08-04T08:03:04.342Z,EUR,895896,23.79,11.0,16.76,19.97,19.5,21.7,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704868.0,23.0,29.49,199.99,25.28,25.76
me05-112,Rust Syndicate Grunt,112,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895897,3.66,1.75,1.67,2.48,2.78,3.27,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704869.0,2.22,3.1,24.99,3.17,
me05-113,Tremendous Bomb,113,Ultra Rare,,2026-08-04T08:03:04.307Z,EUR,895898,1.55,0.43,1.09,1.15,1.45,1.49,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704870.0,0.5,1.76,24.98,1.57,
me05-114,Mega Zeraora ex,114,Special illustration rare,,2026-08-04T08:03:04.342Z,EUR,895899,62.45,39.0,48.94,52.24,50.75,57.1,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704871.0,69.0,75.0,300.0,70.05,70.05
me05-115,Mega Chandelure ex,115,Special illustration rare,,2026-08-04T08:03:04.307Z,EUR,895900,40.41,27.0,32.6,33.8,35.94,38.52,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704872.0,48.86,54.19,249.99,50.01,48.86
me05-116,Mega Darkrai ex,116,Special illustration rare,,2026-08-04T08:03:04.342Z,EUR,895901,353.19,230.0,273.52,276.36,305.12,327.06,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704873.0,270.0,300.0,999.99,276.46,
me05-117,Morpeko ex,117,Special illustration rare,,2026-08-04T08:03:04.307Z,EUR,895902,69.68,45.0,73.59,63.68,68.34,67.11,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704874.0,105.0,130.0,295.0,114.87,112.0
me05-118,Gladion's Final Battle,118,Special illustration rare,,2026-08-04T08:03:04.308Z,EUR,895903,26.99,18.5,18.34,22.99,24.47,26.12,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704875.0,30.0,35.0,200.0,31.45,
me05-119,Gwynn,119,Special illustration rare,,2026-08-04T08:03:04.307Z,EUR,895904,29.82,20.0,19.41,27.08,27.28,28.88,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704876.0,38.0,45.19,199.99,41.02,
me05-120,Mega Darkrai ex,120,Mega Hyper Rare,,2026-08-04T08:03:04.342Z,EUR,895905,193.66,110.0,137.84,166.66,162.61,183.57,,,0.0,,,,2026-08-04T08:03:40.263Z,USD,,,,,,,,,,,,,704877.0,178.99,204.54,1900.0,184.6,184.99
