id,name,localId,rarity,supertype,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice
me05-082,Tremendous Bomb,082,Uncommon,,2026-07-25T08:03:04.261Z,EUR,895866,,0.02,0.02,0.03,0.08,0.08,0.5,0.02,0.04,0.07,0.12,0.12,2026-07-25T08:03:02.308Z,USD,704839.0,0.01,0.15,15.0,0.05,0.02,704839.0,0.01,0.2,4.99,0.14,0.13,,,,,,
me05-083,Shadowy Darkness Energy,083,Rare,,2026-07-25T08:03:04.261Z,EUR,895867,0.23,0.02,0.02,0.18,0.28,0.3,0.27,0.02,0.02,0.19,0.28,0.28,2026-07-25T08:03:02.308Z,USD,,,,,,,704840.0,0.01,0.25,4.99,0.23,0.25,704840.0,0.01,0.2,88.0,0.18,0.15
me05-084,Voltaic Lightning Energy,084,Rare,,2026-07-25T08:03:03.827Z,EUR,895868,0.28,0.02,0.05,0.22,0.36,0.39,0.31,0.02,0.1,0.23,0.34,0.34,2026-07-25T08:03:02.308Z,USD,,,,,,,704841.0,0.01,0.3,22.0,0.29,0.29,704841.0,0.01,0.2,2.49,0.14,0.16
me05-085,Fomantis,085,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895869,8.0,1.9,3.01,3.86,4.45,4.45,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704842.0,4.01,5.5,49.99,5.14,
me05-086,Armarouge,086,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895870,9.0,3.29,3.68,4.69,5.46,5.46,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704843.0,5.15,7.06,49.99,6.11,
me05-087,Goldeen,087,Illustration rare,,2026-07-25T08:03:04.261Z,EUR,895871,14.0,6.0,13.61,13.25,14.01,14.06,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704844.0,12.0,15.5,115.07,14.53,
me05-088,Primarina,088,Illustration rare,,2026-07-25T08:03:04.261Z,EUR,895872,5.58,3.0,3.92,5.61,6.45,6.55,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704845.0,5.9,8.08,59.99,7.14,8.96
me05-089,Manectric,089,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895873,4.42,2.0,3.09,4.49,5.05,5.16,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704846.0,3.25,4.5,30.0,3.75,
me05-090,Slowbro,090,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895874,16.66,8.85,16.2,16.0,17.35,17.38,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704847.0,19.5,25.0,99.99,22.24,
me05-091,Dhelmise,091,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895875,7.14,2.49,4.16,6.4,8.08,8.46,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704848.0,7.2,9.31,69.99,8.78,9.87
me05-092,Thievul,092,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895876,7.5,1.19,2.23,2.88,3.6,3.6,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704849.0,1.99,2.88,39.99,2.52,
me05-093,Bastiodon,093,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895878,7.65,1.8,3.1,4.52,5.14,5.17,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704850.0,2.74,4.0,49.9,3.52,
me05-094,Toucannon,094,Illustration rare,,2026-07-25T08:03:03.827Z,EUR,895879,4.56,2.9,3.27,4.26,4.81,4.92,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704851.0,4.0,6.7,34.9,6.23,
me05-095,Silvally,095,Illustration rare,,2026-07-25T08:03:04.261Z,EUR,895880,4.58,2.25,3.32,4.45,5.09,5.14,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704852.0,4.0,5.31,29.99,4.6,
me05-096,Lurantis ex,096,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895881,5.0,1.5,2.79,3.5,3.59,3.59,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704853.0,1.94,3.49,24.99,2.92,
me05-097,Wailord ex,097,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895882,3.49,1.5,2.25,3.25,3.94,3.94,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704854.0,2.0,4.38,49.98,3.66,
me05-098,Mega Zeraora ex,098,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895883,13.72,5.0,6.5,7.34,8.41,8.41,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704855.0,6.01,8.72,59.98,7.65,
me05-099,Mega Chandelure ex,099,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895884,9.99,5.49,5.81,6.97,7.94,7.94,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704856.0,8.84,11.47,74.99,9.96,9.69
me05-100,Rampardos ex,100,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895885,3.5,1.6,2.7,2.49,3.49,3.49,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704857.0,2.5,4.17,49.99,3.89,
me05-101,Mega Darkrai ex,101,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895886,13.3,6.99,8.85,9.04,11.7,11.7,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704858.0,12.0,15.49,69.9,13.86,13.38
me05-102,Morpeko ex,102,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895887,4.5,1.99,4.07,4.37,4.9,4.9,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704859.0,4.28,6.5,55.99,5.8,
me05-103,Mega Excadrill ex,103,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895888,6.65,4.85,5.71,6.12,7.21,7.28,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704860.0,7.99,10.71,69.99,9.48,
me05-104,Brave Bangle,104,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895889,14.99,1.95,1.11,3.48,4.55,4.55,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704861.0,2.99,5.25,75.0,5.3,
me05-105,Crushing Hammer,105,Ultra Rare,,2026-07-25T08:03:04.302Z,EUR,895890,4.6,2.5,3.16,4.31,4.73,5.0,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704862.0,4.0,5.49,25.0,5.09,
me05-106,Dark Bell,106,Ultra Rare,,2026-07-25T08:03:04.302Z,EUR,895891,8.0,1.89,1.98,3.24,3.94,3.94,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704863.0,1.99,3.99,29.9,3.54,
me05-107,Energy Switch,107,Ultra Rare,,2026-07-25T08:03:04.261Z,EUR,895892,5.75,0.85,2.08,2.8,3.54,3.54,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704864.0,1.8,3.0,22.49,2.46,4.47
me05-108,Gladion's Final Battle,108,Ultra Rare,,2026-07-25T08:03:03.827Z,EUR,895893,4.0,1.99,3.86,4.31,4.99,4.98,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704865.0,3.5,5.13,39.99,4.54,
me05-109,Gwynn,109,Ultra Rare,,2026-07-25T08:03:04.624Z,EUR,895894,8.4,6.49,7.28,8.03,8.26,8.44,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704866.0,8.88,12.0,98.0,10.37,
me05-110,Iron Defender,110,Ultra Rare,,2026-07-25T08:03:04.302Z,EUR,895895,2.75,0.7,1.47,1.78,2.1,2.1,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704867.0,0.75,1.36,22.98,1.28,
me05-111,Misty's Vitality,111,Ultra Rare,,2026-07-25T08:03:04.261Z,EUR,895896,23.79,14.5,19.81,21.94,23.6,23.99,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704868.0,30.49,36.82,199.99,32.95,38.03
me05-112,Rust Syndicate Grunt,112,Ultra Rare,,2026-07-25T08:03:04.397Z,EUR,895897,7.98,2.0,2.65,3.6,4.67,4.67,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704869.0,1.5,3.33,250.0,2.5,
me05-113,Tremendous Bomb,113,Ultra Rare,,2026-07-25T08:03:04.261Z,EUR,895898,,0.6,0.75,1.88,1.84,1.84,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704870.0,0.74,2.0,25.0,1.94,6.74
me05-114,Mega Zeraora ex,114,Special illustration rare,,2026-07-25T08:03:04.261Z,EUR,895899,62.45,40.0,57.35,60.78,66.81,67.73,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704871.0,71.41,84.94,299.99,72.68,
me05-115,Mega Chandelure ex,115,Special illustration rare,,2026-07-25T08:03:04.302Z,EUR,895900,55.0,28.7,37.56,44.9,47.56,47.56,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704872.0,52.0,58.09,300.0,52.81,
me05-116,Mega Darkrai ex,116,Special illustration rare,,2026-07-25T08:03:04.261Z,EUR,895901,353.19,230.0,317.62,333.3,396.17,396.61,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704873.0,300.0,370.25,999.99,308.39,
me05-117,Morpeko ex,117,Special illustration rare,,2026-07-25T08:03:04.261Z,EUR,895902,69.68,49.5,77.63,76.6,74.25,72.24,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704874.0,136.79,150.0,295.0,136.79,
me05-118,Gladion's Final Battle,118,Special illustration rare,,2026-07-25T08:03:04.302Z,EUR,895903,46.95,18.0,21.37,27.69,31.57,31.57,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704875.0,27.99,36.42,200.0,30.31,
me05-119,Gwynn,119,Special illustration rare,,2026-07-25T08:03:04.261Z,EUR,895904,29.82,22.99,21.07,26.36,30.36,31.17,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704876.0,36.0,45.05,199.99,40.77,
me05-120,Mega Darkrai ex,120,Mega Hyper Rare,,2026-07-25T08:03:03.827Z,EUR,895905,390.0,125.0,166.98,190.0,279.08,279.08,,,0.0,,,,2026-07-25T08:03:02.308Z,USD,,,,,,,,,,,,,704877.0,192.72,249.67,1100.0,197.56,197.66
