id,name,localId,rarity,supertype,subtypes,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
pop6-9,Pikachu,9,Common,,,POP Series 6,2026-07-28T08:03:03.470Z,USD,2026-07-28T08:03:04.286Z,EUR,277894.0,26.22,7.5,20.81,10.85,13.9,23.07,,,11.78,9.95,9.56,4.91,88087.0,93.69,126.38,798.6,135.0,599.99,88087.0,139.99,545.0,1399.9,95.12,,,,,,,,,,,,,,,,,,,
cel25-9,Surfing Pikachu VMAX,9,Holo Rare VMAX,,,Celebrations,2026-07-28T08:03:28.843Z,USD,2026-07-28T08:03:04.598Z,EUR,576754.0,5.82,3.33,5.61,5.8,6.01,5.82,,,0.0,,,,250307.0,6.25,9.35,100.0,8.17,6.73,,,,,,,,,,,,,,,,,,,,,,,,
P-A-009,Pikachu,009,None,,,Promos-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
det1-10,Detective Pikachu,10,Rare,,,Detective Pikachu,2026-07-28T08:03:22.953Z,USD,2026-07-28T08:03:04.286Z,EUR,370774.0,12.45,0.99,9.35,12.68,10.61,12.71,12.0,5.0,10.13,12.0,9.14,9.77,186015.0,5.29,12.88,98.83,13.92,14.47,,,,,,,,,,,,,,,,,,,,,,,,
np-12,Pikachu,12,Common,,,Nintendo Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop5-12,Pikachu,12,Common,,,POP Series 5,2026-07-28T08:03:01.882Z,USD,2026-07-28T08:03:04.286Z,EUR,277494.0,90.0,20.0,98.96,30.0,74.2,75.51,,950.0,194.06,315.0,120.43,68.91,88085.0,350.0,350.0,350.0,434.85,,88085.0,52.99,202.99,456.32,62.87,456.32,,,,,,,,,,,,,,,,,,
pop4-13,Pikachu,13,Common,,,POP Series 4,2026-07-28T08:03:01.853Z,USD,2026-07-28T08:03:04.286Z,EUR,277478.0,45.99,5.0,53.15,22.0,56.0,37.07,,50.0,18.56,20.0,17.0,12.02,88083.0,345.0,999.99,9999.0,62.16,,88083.0,39.99,46.21,300.0,32.3,,,,,,,,,,,,,,,,,,,
pop5-13,Pikachu δ,13,Common,,,POP Series 5,,,2026-07-28T08:03:04.598Z,EUR,277495.0,33.75,20.0,26.51,20.0,35.11,35.14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tk-sm-r-14,Pikachu,14,None,,,SM trainer Kit (Alolan Raichu),2026-07-28T08:03:19.296Z,USD,,,,,,,,,,,,,,,,,,,,,,152868.0,0.45,0.89,19.98,0.89,,,,,,,,,,,,,,,,,,,
tk-xy-p-14,Pikachu Libre,14,None,,,XY trainer Kit (Pikachu Libre),2026-07-28T08:03:16.846Z,USD,,,,,,,,,,,,,,,,,,,,,,118819.0,10.29,28.39,84.7,21.27,,,,,,,,,,,,,,,,,,,
pop9-15,Pikachu,15,Common,,,POP Series 9,2026-07-28T08:03:03.529Z,USD,2026-07-28T08:03:04.598Z,EUR,278566.0,14.4,3.5,34.48,12.99,28.74,18.19,,,14.35,10.0,16.43,11.9,,,,,,,88092.0,13.99,20.38,4319.77,19.7,194.37,,,,,,,,,,,,,,,,,,
P-A-015,Pikachu,015,None,,,Promos-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop2-16,Pikachu,16,Common,,,POP Series 2,2026-07-28T08:03:01.701Z,USD,2026-07-28T08:03:04.598Z,EUR,277447.0,18.44,7.5,62.04,29.0,51.77,32.08,,,8.61,8.5,7.83,7.83,,,,,,,88081.0,47.99,80.0,360.0,50.3,,,,,,,,,,,,,,,,,,,
mfb-17,Pikachu,17,None,,,My First Battle,,,2026-07-28T08:03:04.598Z,EUR,742000.0,11.8,2.9,11.84,9.99,10.7,7.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv04.5-018,Pikachu,018,Common,,,Paldean Fates,2026-07-28T08:03:38.723Z,USD,2026-07-28T08:03:04.286Z,EUR,751545.0,0.07,0.02,0.04,0.1,0.06,0.08,0.22,0.02,0.2,0.21,0.27,0.22,,,,,,,534163.0,0.02,0.26,20.0,0.31,0.18,534163.0,0.01,0.35,10.0,0.36,0.38,,,,,,,,,,,,
sm115-19,Pikachu,19,Common,,,Hidden Fates,2026-07-28T08:03:23.483Z,USD,2026-07-28T08:03:04.286Z,EUR,394592.0,0.81,0.07,0.72,0.77,0.69,0.73,6.12,4.99,6.07,6.39,5.48,5.72,,,,,,,197663.0,0.35,1.15,19.42,1.05,,197663.0,4.99,8.79,96.72,8.75,7.0,,,,,,,,,,,,
xy6-20,Pikachu,20,Common,,,Roaring Skies,2026-07-28T08:03:16.022Z,USD,2026-07-28T08:03:04.286Z,EUR,282688.0,1.95,0.02,2.0,3.69,2.12,1.97,12.1,1.0,10.74,28.5,11.94,8.22,,,,,,,98056.0,0.25,1.15,18.26,1.38,1.99,98056.0,3.06,7.19,99.5,6.71,3.5,,,,,,,,,,,,
A2b-022,Pikachu ex,022,Four Diamond,,,Shining Revelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-24,___________'s Pikachu,24,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-25,Flying Pikachu,25,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv03.5-025,Pikachu,025,Common,,,151,2026-07-28T08:03:38.363Z,USD,2026-07-28T08:03:04.286Z,EUR,733620.0,0.2,0.02,0.04,0.07,0.08,0.2,0.47,0.04,0.84,0.37,0.71,0.53,,,,,,,517033.0,0.01,0.27,19.98,0.25,0.27,517033.0,0.2,0.88,19.34,1.01,2.47,,,,,,,,,,,,
2021swsh-25,Pikachu,25,None,,,McDonald's Collection 2021,,,2026-07-28T08:03:04.286Z,EUR,539018.0,1.84,0.1,2.53,3.23,1.98,2.04,,,25.1,28.39,26.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1a-025,Pikachu,025,One Diamond,,,Mythical Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2a-025,Pikachu,025,One Diamond,,,Triumphant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-26,Pikachu,26,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-A-026,Pikachu,026,None,,,Promos-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1-26,Pikachu,26,Common,,,Generations,2026-07-28T08:03:16.733Z,USD,2026-07-28T08:03:04.286Z,EUR,288464.0,3.57,0.5,3.62,7.5,3.87,3.7,12.98,2.5,17.47,9.0,12.54,13.98,,,,,,,113684.0,1.83,3.62,96.95,3.93,4.47,113684.0,9.45,22.77,149.99,15.67,,,,,,,,,,,,,
basep-27,Pikachu,27,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svp-027,Pikachu,027,Promo,,,SVP Black Star Promos,,,2026-07-28T08:03:04.286Z,EUR,703195.0,27.28,12.0,23.28,19.98,24.03,27.36,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swsh10.5-027,Pikachu,027,Common,,,Pokémon GO,2026-07-28T08:03:31.895Z,USD,2026-07-28T08:03:04.286Z,EUR,665260.0,0.14,0.02,0.13,0.05,0.11,0.11,0.53,0.02,0.44,0.6,0.49,0.51,,,,,,,276946.0,0.1,0.37,25.0,0.35,0.28,276946.0,0.09,0.9,19.98,0.93,0.99,,,,,,,,,,,,
xy3-27,Pikachu,27,Common,,,Furious Fists,2026-07-28T08:03:11.965Z,USD,2026-07-28T08:03:04.598Z,EUR,281691.0,5.15,0.15,6.32,7.0,5.6,4.71,13.0,0.75,11.77,18.75,11.56,13.34,,,,,,,92202.0,1.69,5.06,89.99,5.11,,92202.0,8.25,16.85,96.93,17.08,96.93,,,,,,,,,,,,
basep-28,Surfing Pikachu,28,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv08.5-028,Pikachu ex,028,Double rare,,,Prismatic Evolutions,2026-07-28T08:03:51.315Z,USD,2026-07-28T08:03:04.286Z,EUR,805417.0,2.75,0.6,2.58,1.6,2.54,2.72,,,0.0,,,,610383.0,1.46,2.73,999.0,2.49,2.71,,,,,,,,,,,,,,,,,,,,,,,,
swsh10.5-028,Pikachu,028,Holo Rare,,,Pokémon GO,2026-07-28T08:03:31.895Z,USD,2026-07-28T08:03:04.286Z,EUR,665261.0,0.66,0.02,0.61,0.4,0.62,0.68,1.47,0.22,1.48,2.17,1.48,1.48,274461.0,0.7,1.85,96.85,1.68,4.78,,,,,,,274461.0,0.95,2.54,19.12,2.38,,,,,,,,,,,,,
sm3.5-28,Pikachu,28,Common,,,Shining Legends,2026-07-28T08:03:21.011Z,USD,2026-07-28T08:03:04.286Z,EUR,302166.0,1.91,0.14,1.48,0.78,1.36,1.89,6.77,1.0,6.32,3.5,5.07,5.69,,,,,,,146682.0,0.47,2.0,5.99,2.16,,146682.0,6.27,14.65,38.1,12.49,,,,,,,,,,,,,
tk-sm-r-29,Pikachu,29,None,,,SM trainer Kit (Alolan Raichu),2026-07-28T08:03:19.296Z,USD,,,,,,,,,,,,,,,,,,,,,,152869.0,0.5,1.32,19.98,1.31,,,,,,,,,,,,,,,,,,,
sm4-30,Pikachu,30,Common,,,Crimson Invasion,2026-07-28T08:03:21.202Z,USD,2026-07-28T08:03:04.286Z,EUR,311880.0,1.65,0.02,1.44,1.35,1.46,1.44,7.66,4.2,6.91,4.5,6.26,6.68,,,,,,,149053.0,1.0,3.0,4321.0,3.17,3.6,149053.0,8.68,15.0,149.99,14.51,10.36,,,,,,,,,,,,
tk-xy-p-30,Pikachu Libre,30,None,,,XY trainer Kit (Pikachu Libre),2026-07-28T08:03:16.846Z,USD,,,,,,,,,,,,,,,,118820.0,27.01,55.45,599.9,53.18,,,,,,,,,,,,,,,,,,,,,,,,,
sm9-33,Pikachu & Zekrom GX,33,Ultra Rare,,,Team Up,2026-07-28T08:03:22.842Z,USD,2026-07-28T08:03:04.286Z,EUR,366888.0,92.19,15.0,36.14,70.0,65.1,112.83,,,6.15,4.83,6.13,6.44,183804.0,50.0,75.92,999.99,63.12,51.0,,,,,,,,,,,,,,,,,,,,,,,,
np-35,Pikachu δ,35,Common,,,Nintendo Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xy12-35,Pikachu,35,Common,,,Evolutions,2026-07-28T08:03:18.761Z,USD,2026-07-28T08:03:04.286Z,EUR,293392.0,1.35,0.02,1.35,0.83,1.22,1.16,6.15,0.99,5.65,3.8,5.49,6.08,,,,,,,124048.0,0.16,0.91,19.95,1.16,0.65,124048.0,2.8,6.5,29.95,6.22,3.15,,,,,,,,,,,,
bw4-39,Pikachu,39,Common,,,Next Destinies,2026-07-28T08:03:06.822Z,USD,2026-07-28T08:03:04.286Z,EUR,280264.0,2.71,0.05,2.22,1.57,2.53,2.76,15.03,3.99,13.44,1.2,14.16,14.31,,,,,,,88102.0,2.75,4.99,10.0,5.19,5.35,88102.0,21.46,28.9,299.9,24.35,,,,,,,,,,,,,
sm3-40,Pikachu,40,Common,,,Burning Shadows,2026-07-28T08:03:20.880Z,USD,2026-07-28T08:03:04.286Z,EUR,299444.0,0.96,0.02,0.71,1.89,0.86,0.95,3.04,0.5,3.57,5.25,3.91,4.68,,,,,,,138522.0,0.25,1.0,19.46,0.99,,138522.0,0.35,5.8,60.34,6.01,7.39,,,,,,,,,,,,
xy1-42,Pikachu,42,Common,,,XY,2026-07-28T08:03:10.101Z,USD,2026-07-28T08:03:04.286Z,EUR,281379.0,6.87,0.09,4.32,2.17,3.17,6.48,18.67,6.5,14.32,18.0,14.35,11.79,,,,,,,88106.0,0.75,2.87,29.99,2.78,2.82,88106.0,19.95,19.99,100.0,13.08,,,,,,,,,,,,,
swsh4-43,Pikachu V,43,Holo Rare V,,,Vivid Voltage,2026-07-28T08:03:25.258Z,USD,2026-07-28T08:03:04.286Z,EUR,511635.0,2.4,0.99,2.7,2.0,2.6,2.6,,,3.27,2.82,3.33,3.49,226430.0,0.85,2.99,50.0,2.64,3.06,,,,,,,,,,,,,,,,,,,,,,,,
ex4-43,Pikachu,43,Common,,,Team Magma vs Team Aqua,2026-07-28T08:03:01.610Z,USD,2026-07-28T08:03:04.286Z,EUR,276020.0,7.74,1.0,8.72,6.4,8.42,7.22,,25.0,76.03,17.0,85.75,45.9,,,,,,,88077.0,15.01,30.99,991.74,21.83,,88077.0,149.99,250.0,298.99,73.6,,,,,,,,,,,,,
swsh4-44,Pikachu VMAX,44,Holo Rare VMAX,,,Vivid Voltage,2026-07-28T08:03:25.258Z,USD,2026-07-28T08:03:04.598Z,EUR,511640.0,12.32,3.9,9.01,9.0,8.42,11.91,,,25.71,24.49,26.2,26.19,226432.0,10.0,13.39,500.0,13.09,19.99,,,,,,,,,,,,,,,,,,,,,,,,
xy8-48,Pikachu,48,Common,,,BREAKthrough,2026-07-28T08:03:16.338Z,USD,2026-07-28T08:03:04.286Z,EUR,286294.0,1.83,0.1,1.71,2.08,2.05,1.84,9.9,7.49,12.72,25.0,11.49,9.71,,,,,,,107167.0,0.32,1.0,19.58,1.27,,107167.0,5.1,14.99,139.99,11.75,,,,,,,,,,,,,
swsh7-49,Pikachu,49,Common,,,Evolving Skies,2026-07-28T08:03:28.731Z,USD,2026-07-28T08:03:04.286Z,EUR,574073.0,0.52,0.02,0.33,0.16,0.16,0.64,0.61,0.05,0.49,0.56,0.59,0.62,,,,,,,246881.0,0.01,0.36,19.82,0.37,0.4,246881.0,0.13,0.99,19.44,0.96,,,,,,,,,,,,,
swsh12-049,Pikachu,049,Common,,,Silver Tempest,2026-07-28T08:03:37.384Z,USD,2026-07-28T08:03:04.286Z,EUR,682096.0,0.11,0.02,0.16,0.17,0.15,0.11,0.78,0.09,0.55,0.63,0.93,0.77,,,,,,,451703.0,0.05,0.49,20.0,0.48,,451703.0,0.5,1.45,19.94,1.44,,,,,,,,,,,,,
B2-049,Pikachu,049,One Diamond,,,Fantastical Parade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw7-50,Pikachu,50,Common,,,Boundaries Crossed,2026-07-28T08:03:07.603Z,USD,2026-07-28T08:03:04.286Z,EUR,280637.0,3.37,0.08,2.56,1.51,2.84,4.35,20.0,1.5,23.26,29.99,30.47,19.97,,,,,,,88103.0,1.5,2.32,89.68,3.0,89.68,88103.0,28.0,44.99,812.9,31.68,,,,,,,,,,,,,
sv05-051,Pikachu,051,Common,,,Temporal Forces,2026-07-28T08:03:38.890Z,USD,2026-07-28T08:03:04.286Z,EUR,760681.0,0.08,0.02,0.08,0.04,0.11,0.09,0.29,0.02,0.32,0.99,0.41,0.29,,,,,,,542795.0,0.02,0.31,25.0,0.28,,542795.0,0.05,0.64,19.98,0.66,0.79,,,,,,,,,,,,
swsh11-052,Pikachu,052,Common,,,Lost Origin,2026-07-28T08:03:32.099Z,USD,2026-07-28T08:03:04.286Z,EUR,674062.0,0.24,0.02,0.07,0.08,0.12,0.22,8.08,0.79,7.82,7.0,6.09,6.91,,,,,,,283926.0,0.25,1.53,1000.0,1.53,1.09,283926.0,4.0,6.99,25.02,7.18,5.18,,,,,,,,,,,,
sm10-54,Pikachu,54,Common,,,Unbroken Bonds,2026-07-28T08:03:23.112Z,USD,2026-07-28T08:03:04.286Z,EUR,372345.0,2.84,0.02,2.14,3.59,2.66,2.95,11.52,1.73,13.18,12.0,11.87,8.6,,,,,,,189153.0,0.54,1.61,19.98,1.37,,189153.0,4.46,7.92,35.86,6.06,9.97,,,,,,,,,,,,
me02.5-055,Pikachu,055,Common,,,Ascended Heroes,2026-07-28T08:03:56.223Z,USD,2026-07-28T08:03:04.286Z,EUR,869666.0,0.1,0.02,0.07,0.14,0.1,0.07,,,0.0,,,,,,,,,,675867.0,0.01,0.27,20.0,0.22,0.24,,,,,,,,,,,,,,,,,,
sm11-55,Pikachu,55,Common,,,Unified Minds,2026-07-28T08:03:23.325Z,USD,2026-07-28T08:03:04.286Z,EUR,388097.0,1.94,0.02,1.72,2.2,1.83,1.95,8.95,2.0,8.13,4.45,7.33,5.98,,,,,,,194981.0,0.33,1.69,29.99,1.72,1.91,194981.0,3.49,5.29,32.8,5.17,,,,,,,,,,,,,
sm11-56,Pikachu,56,Common,,,Unified Minds,2026-07-28T08:03:23.325Z,USD,2026-07-28T08:03:04.286Z,EUR,388097.0,1.94,0.02,1.72,2.2,1.83,1.95,8.95,2.0,8.13,4.45,7.33,5.98,,,,,,,194982.0,1.99,5.99,96.91,5.85,4.94,194982.0,10.99,19.99,45.0,18.28,,,,,,,,,,,,,
sv08-057,Pikachu ex,057,Double rare,,,Surging Sparks,2026-07-28T08:03:47.804Z,USD,2026-07-28T08:03:04.286Z,EUR,794329.0,4.31,0.8,4.23,4.3,4.43,4.16,,,0.0,,,,590025.0,2.0,4.58,96.95,4.27,5.0,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-057,Pikachu ex,057,Double rare,,,Ascended Heroes,2026-07-28T08:03:56.223Z,USD,2026-07-28T08:03:04.286Z,EUR,869668.0,3.56,1.0,3.66,3.91,3.54,3.62,,,0.0,,,,675869.0,2.23,3.67,62.1,3.32,,,,,,,,,,,,,,,,,,,,,,,,,
ex16-57,Pikachu,57,Common,,,Power Keepers,2026-07-28T08:03:01.869Z,USD,2026-07-28T08:03:04.286Z,EUR,277363.0,4.7,0.5,5.25,4.25,3.75,4.75,56.25,19.89,51.91,62.5,59.49,34.68,,,,,,,88084.0,4.93,12.53,109.8,11.45,,88084.0,162.97,269.78,429.99,56.96,189.95,,,,,,,,,,,,
A3-057,Pikachu,057,One Diamond,,,Celestial Guardians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base1-58,Pikachu,58,Common,,,Base Set,2026-07-28T08:03:01.378Z,USD,2026-07-28T08:03:04.286Z,EUR,273753.0,5.76,0.05,5.82,3.92,5.55,5.88,,,36.37,1.0,42.86,22.72,,,,,,,42402.0,1.4,4.03,1000.0,7.46,4.26,,,,,,,,,,,,,,,,,,
base2-60,Pikachu,60,Common,,,Jungle,2026-07-28T08:03:01.393Z,USD,2026-07-28T08:03:04.286Z,EUR,273857.0,4.71,0.04,12.38,1.6,12.95,7.02,,,20.37,0.75,17.97,10.49,,,,,,,,,,,,,,,,,,,45163.0,15.97,24.99,130.0,26.54,24.99,45163.0,0.75,3.99,39.99,6.11,8.6
ex9-60,Pikachu,60,Common,,,Emerald,2026-07-28T08:03:01.665Z,USD,2026-07-28T08:03:04.286Z,EUR,276571.0,4.15,0.1,3.83,4.52,3.71,4.2,,12.5,131.0,115.0,71.2,139.99,,,,,,,88080.0,11.86,18.12,148.8,18.0,,88080.0,599.99,799.99,999.99,65.76,,,,,,,,,,,,,
hgss3-61,Pikachu,61,Common,,,Undaunted,2026-07-28T08:03:03.886Z,USD,2026-07-28T08:03:04.286Z,EUR,279314.0,4.39,0.1,3.14,1.5,3.33,4.16,41.66,1.85,43.51,15.0,29.56,35.88,,,,,,,88097.0,9.75,12.97,170.9,12.55,,88097.0,135.0,220.53,659.9,141.23,,,,,,,,,,,,,
sv02-062,Pikachu,062,Common,,,Paldea Evolved,2026-07-28T08:03:37.872Z,USD,2026-07-28T08:03:04.286Z,EUR,715537.0,0.07,0.02,0.06,0.02,0.07,0.07,0.26,0.02,0.2,0.27,0.34,0.25,,,,,,,497473.0,0.02,0.28,19.98,0.31,,497473.0,0.1,0.5,30.0,0.51,,,,,,,,,,,,,
