id,name,localId,rarity,supertype,subtypes,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
ex16-57,Pikachu,57,Common,,,Power Keepers,2026-07-12T18:05:06.353Z,USD,2026-07-12T18:05:18.426Z,EUR,277363.0,4.2,0.5,5.19,4.5,4.18,4.41,77.47,19.89,43.34,24.95,41.87,31.76,,,,,,,88084.0,6.4,10.98,109.8,11.0,,88084.0,159.99,212.58,429.99,42.24,189.95,,,,,,,,,,,,
sv08-057,Pikachu ex,057,Double rare,,,Surging Sparks,2026-07-12T18:05:07.229Z,USD,2026-07-12T18:05:18.426Z,EUR,794329.0,4.06,0.99,4.08,3.71,4.34,4.26,,,0.0,,,,590025.0,2.0,4.75,4321.0,4.18,4.13,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-057,Pikachu ex,057,Double rare,,,Ascended Heroes,2026-07-12T18:05:07.270Z,USD,2026-07-12T18:05:18.426Z,EUR,869668.0,3.29,0.99,3.81,3.81,3.64,3.44,,,0.0,,,,675869.0,2.56,3.57,4321.0,3.28,,,,,,,,,,,,,,,,,,,,,,,,,
base1-58,Pikachu,58,Common,,,Base Set,2026-07-12T18:05:06.137Z,USD,2026-07-12T18:05:18.426Z,EUR,273753.0,7.1,0.08,5.28,5.97,5.0,6.58,,,36.37,1.0,42.86,22.72,,,,,,,42402.0,2.1,4.27,1000.0,5.98,3.75,,,,,,,,,,,,,,,,,,
base2-60,Pikachu,60,Common,,,Jungle,2026-07-12T18:05:06.142Z,USD,2026-07-12T18:05:18.426Z,EUR,273857.0,6.56,0.03,6.11,3.07,2.8,7.61,,,20.37,0.75,17.97,10.49,,,,,,,,,,,,,,,,,,,45163.0,14.0,27.32,130.0,29.4,15.19,45163.0,0.75,4.0,39.99,5.58,7.53
ex9-60,Pikachu,60,Common,,,Emerald,2026-07-12T18:05:06.293Z,USD,2026-07-12T18:05:18.426Z,EUR,276571.0,4.24,0.1,3.87,6.06,3.83,4.13,71.1,12.5,118.96,34.5,72.62,145.43,,,,,,,88080.0,10.99,17.35,148.8,18.23,,88080.0,199.99,599.99,999.99,65.76,,,,,,,,,,,,,
hgss3-61,Pikachu,61,Common,,,Undaunted,2026-07-12T18:05:06.900Z,USD,2026-07-12T18:05:18.426Z,EUR,279314.0,4.21,0.1,4.34,2.86,4.51,3.69,29.99,1.85,44.36,30.0,29.99,36.33,,,,,,,88097.0,7.83,13.0,170.9,12.75,78.77,88097.0,150.0,220.53,659.9,124.97,,,,,,,,,,,,,
sv02-062,Pikachu,062,Common,,,Paldea Evolved,2026-07-12T18:05:07.174Z,USD,2026-07-12T18:05:18.426Z,EUR,715537.0,0.08,0.02,0.05,0.05,0.07,0.09,0.2,0.02,0.19,0.13,0.2,0.19,,,,,,,497473.0,0.01,0.27,19.98,0.26,,497473.0,0.1,0.42,19.98,0.43,,,,,,,,,,,,,
sv02-063,Pikachu ex,063,Double rare,,,Paldea Evolved,2026-07-12T18:05:07.174Z,USD,2026-07-12T18:05:18.426Z,EUR,715538.0,2.02,0.45,1.96,1.93,1.86,1.97,,,0.0,,,,497474.0,1.96,4.8,15.0,4.23,4.33,,,,,,,,,,,,,,,,,,,,,,,,
swsh1-65,Pikachu,65,Common,,,Sword & Shield,2026-07-12T18:05:07.104Z,USD,2026-07-12T18:05:18.426Z,EUR,436459.0,1.26,0.02,1.64,1.0,1.37,1.18,6.57,1.99,6.02,6.0,6.08,5.62,,,,,,,208362.0,0.01,0.66,44.0,0.67,,208362.0,0.89,2.96,96.95,3.12,4.16,,,,,,,,,,,,
sm12-66,Pikachu,66,Common,,,Cosmic Eclipse,2026-07-12T18:05:07.097Z,USD,2026-07-12T18:05:18.426Z,EUR,398534.0,152.34,25.0,39.51,62.01,122.37,178.0,,,39.13,35.0,34.14,47.11,,,,,,,201241.0,1.0,1.93,4321.0,1.74,,201241.0,3.5,9.15,98.99,9.23,9.99,,,,,,,,,,,,
