id,name,localId,rarity,supertype,subtypes,set,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
pl1-87,Psyduck,87,Common,,,Platinum,2026-07-30T08:03:06.663Z,EUR,278508.0,6.9,0.2,5.86,15.0,4.37,6.8,43.42,15.0,45.92,20.0,52.66,32.12,2026-07-30T08:03:03.694Z,USD,,,,,,,88439.0,16.56,27.15,200.0,24.72,,88439.0,100.0,249.98,1399.9,149.99,,,,,,,,,,,,,
lc-88,Psyduck,88,Common,,,Legendary Collection,2026-07-30T08:03:06.663Z,EUR,274853.0,4.55,0.2,6.84,20.0,6.88,6.79,249.9,250.0,341.29,249.9,294.66,179.15,2026-07-30T08:03:02.633Z,USD,,,,,,,88434.0,2.0,6.0,706.54,9.7,199.79,88434.0,799.99,799.99,799.99,490.24,,,,,,,,,,,,,
gym2-90,Misty's Psyduck,90,Common,,,Gym Challenge,2026-07-30T08:03:05.968Z,EUR,274358.0,10.33,1.74,13.91,12.17,15.78,11.35,,,0.0,,,,2026-07-30T08:03:02.534Z,USD,,,,,,,,,,,,,,,,,,,87540.0,19.5,30.99,209.26,29.21,96.95,87540.0,3.6,6.62,79.59,8.59,
A4a-093,Psyduck,093,One Shiny,,,Secluded Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym2-99,Sabrina's Psyduck,99,Common,,,Gym Challenge,2026-07-30T08:03:05.968Z,EUR,274367.0,11.0,1.5,7.88,9.21,14.7,16.73,,,0.0,,,,2026-07-30T08:03:02.534Z,USD,,,,,,,,,,,,,,,,,,,88887.0,15.0,26.85,179.9,25.27,,88887.0,4.0,9.13,96.95,10.08,5.16
dp3-100,Psyduck,100,Common,,,Secret Wonders,2026-07-30T08:03:05.968Z,EUR,277853.0,2.18,0.02,2.0,1.0,1.53,2.3,28.33,1.0,26.94,39.99,18.99,15.18,2026-07-30T08:03:03.619Z,USD,,,,,,,88438.0,2.0,11.61,90.0,12.72,,88438.0,45.77,99.5,896.5,61.59,299.99,,,,,,,,,,,,
ecard2-104,Psyduck,104,Common,,,Aquapolis,2026-07-30T08:03:05.968Z,EUR,275180.0,99.73,24.9,111.63,100.0,114.28,86.66,353.33,199.94,344.92,400.0,312.85,197.65,2026-07-30T08:03:02.763Z,USD,,,,,,,88435.0,220.0,250.0,349.0,176.55,,88435.0,1200.0,1200.0,1200.0,700.0,,,,,,,,,,,,,
sv03.5-175,Psyduck,175,Illustration rare,,,151,2026-07-30T08:03:05.968Z,EUR,733770.0,62.51,39.99,58.05,56.0,53.44,59.09,,,0.0,,,,2026-07-30T08:03:05.788Z,USD,517035.0,61.91,78.13,5000.0,74.33,73.0,,,,,,,,,,,,,,,,,,,,,,,,
sv10-193,Misty's Psyduck,193,Illustration rare,,,Destined Rivals,2026-07-30T08:03:05.968Z,EUR,826067.0,58.98,22.0,55.26,59.37,57.37,58.0,,,0.0,,,,2026-07-30T08:03:05.931Z,USD,632993.0,63.99,75.18,611.28,69.88,76.08,,,,,,,,,,,,,,,,,,,,,,,,
sm11-217,Slowpoke & Psyduck GX,217,Ultra Rare,,,Unified Minds,2026-07-30T08:03:06.663Z,EUR,388872.0,96.67,20.0,99.02,140.0,81.49,84.5,,,14.95,11.95,14.84,10.99,2026-07-30T08:03:05.097Z,USD,194954.0,141.37,248.68,873.35,148.81,248.68,,,,,,,,,,,,,,,,,,,,,,,,
sm11-218,Slowpoke & Psyduck GX,218,Ultra Rare,,,Unified Minds,2026-07-30T08:03:05.732Z,EUR,849811.0,69.99,48.0,68.04,69.99,39.28,35.0,,,0.0,,,,2026-07-30T08:03:05.097Z,USD,194955.0,389.52,419.97,449.99,306.63,419.97,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-226,Psyduck,226,Illustration rare,,,Ascended Heroes,2026-07-30T08:03:05.968Z,EUR,869837.0,58.79,22.0,55.83,58.25,57.65,58.55,,,0.0,,,,2026-07-30T08:03:06.007Z,USD,676038.0,72.39,84.15,706.34,75.98,84.62,,,,,,,,,,,,,,,,,,,,,,,,
sm11-239,Slowpoke & Psyduck GX,239,Secret Rare,,,Unified Minds,2026-07-30T08:03:05.968Z,EUR,388987.0,79.63,29.0,88.59,34.95,65.2,90.08,,,25.75,16.9,21.84,18.6,2026-07-30T08:03:05.097Z,USD,194956.0,227.3,299.19,1369.9,197.23,288.88,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM199,Psyduck,SM199,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
