id,name,localId,rarity,supertype,subtypes,set,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
base3-53,Psyduck,53,Common,,,Fossil,2026-08-05T08:03:04.634Z,EUR,273914.0,2.13,0.02,3.32,3.84,2.1,2.54,,,1.03,1.0,0.72,0.72,2026-08-05T08:03:03.510Z,USD,,,,,,,,,,,,,,,,,,,44455.0,5.25,11.0,49.99,12.36,7.65,44455.0,0.16,1.13,96.95,2.09,0.83
sv03.5-054,Psyduck,054,Common,,,151,2026-08-05T08:03:04.634Z,EUR,733649.0,0.09,0.02,0.1,0.12,0.09,0.09,0.34,0.02,0.53,0.35,0.39,0.33,2026-08-05T08:03:58.295Z,USD,,,,,,,516231.0,0.02,0.23,19.18,0.21,0.07,516231.0,0.15,0.65,19.46,0.64,,,,,,,,,,,,,
gym1-54,Misty's Psyduck,54,Uncommon,,,Gym Heroes,2026-08-05T08:03:05.076Z,EUR,274190.0,10.95,1.79,15.25,7.88,22.06,14.57,,,0.0,,,,2026-08-05T08:03:03.666Z,USD,,,,,,,,,,,,,,,,,,,87539.0,42.99,79.98,329.88,30.26,,87539.0,4.0,7.51,94.24,10.53,
A1-057,Psyduck,057,One Diamond,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base5-65,Psyduck,65,Common,,,Team Rocket,2026-08-05T08:03:04.634Z,EUR,274118.0,2.66,0.09,1.69,2.93,1.92,2.46,,,4.71,5.0,1.87,1.87,2026-08-05T08:03:03.585Z,USD,,,,,,,,,,,,,,,,,,,88431.0,3.67,7.64,81.7,7.53,4.99,88431.0,0.48,1.31,18.5,2.08,1.2
ex7-70,Psyduck,70,Common,,,Team Rocket Returns,2026-08-05T08:03:04.634Z,EUR,276362.0,15.32,7.9,12.82,11.9,10.91,16.31,171.32,119.95,196.48,139.99,166.84,155.62,2026-08-05T08:03:17.092Z,USD,,,,,,,88437.0,19.94,29.82,602.4,29.82,41.65,88437.0,139.99,139.99,139.99,207.34,,,,,,,,,,,,,
ex2-73,Psyduck,73,Common,,,Sandstorm,2026-08-05T08:03:04.511Z,EUR,275850.0,7.19,0.7,5.59,2.0,6.9,7.52,17.26,15.0,37.97,67.83,35.7,26.75,2026-08-05T08:03:07.631Z,USD,,,,,,,88432.0,12.69,18.32,144.89,17.17,81.51,88432.0,89.5,312.74,849.8,226.56,,,,,,,,,,,,,
hgss4-74,Psyduck,74,Common,,,Triumphant,2026-08-05T08:03:04.511Z,EUR,279604.0,4.54,0.04,4.14,5.0,5.35,4.68,47.99,35.0,46.32,20.0,35.76,29.07,2026-08-05T08:03:28.113Z,USD,,,,,,,88440.0,9.0,15.94,120.7,17.11,,88440.0,79.75,83.33,86.9,51.65,,,,,,,,,,,,,
neo4-79,Psyduck,79,Common,,,Neo Destiny,2026-08-05T08:03:04.506Z,EUR,274731.0,10.17,0.2,8.88,8.25,9.07,9.57,,,0.0,,,,2026-08-05T08:03:04.897Z,USD,,,,,,,,,,,,,,,,,,,88433.0,58.69,139.95,1200.0,52.5,,88433.0,19.7,31.02,249.0,32.04,
ex13-81,Psyduck δ,81,Common,,,Holon Phantoms,2026-08-05T08:03:04.511Z,EUR,277051.0,6.39,0.99,4.86,6.88,6.04,6.25,143.06,60.0,179.45,300.0,140.16,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl1-87,Psyduck,87,Common,,,Platinum,2026-08-05T08:03:05.076Z,EUR,278508.0,6.9,0.2,5.39,5.0,8.41,7.1,43.42,15.0,45.36,15.0,42.68,33.44,2026-08-05T08:03:26.100Z,USD,,,,,,,88439.0,16.99,25.98,200.0,24.89,,88439.0,100.0,206.54,1399.9,149.99,,,,,,,,,,,,,
lc-88,Psyduck,88,Common,,,Legendary Collection,2026-08-05T08:03:05.076Z,EUR,274853.0,6.3,0.1,6.84,20.0,6.88,6.79,269.95,267.5,349.87,289.99,305.69,185.12,2026-08-05T08:03:05.048Z,USD,,,,,,,88434.0,3.7,5.06,706.54,10.16,199.79,88434.0,799.99,799.99,799.99,490.24,,,,,,,,,,,,,
gym2-90,Misty's Psyduck,90,Common,,,Gym Challenge,2026-08-05T08:03:05.076Z,EUR,274358.0,10.33,1.74,15.27,10.24,17.23,14.18,,,0.0,,,,2026-08-05T08:03:03.887Z,USD,,,,,,,,,,,,,,,,,,,87540.0,19.89,45.2,208.98,29.07,26.47,87540.0,3.59,6.38,79.59,8.62,
A4a-093,Psyduck,093,One Shiny,,,Secluded Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym2-99,Sabrina's Psyduck,99,Common,,,Gym Challenge,2026-08-05T08:03:04.511Z,EUR,274367.0,11.0,1.7,8.28,7.28,8.17,11.11,,,0.0,,,,2026-08-05T08:03:03.887Z,USD,,,,,,,,,,,,,,,,,,,88887.0,15.42,27.89,179.9,25.35,,88887.0,4.3,9.44,110.31,10.03,5.31
dp3-100,Psyduck,100,Common,,,Secret Wonders,2026-08-05T08:03:04.634Z,EUR,277853.0,2.18,0.02,1.8,1.0,1.77,2.14,28.33,1.0,32.43,55.0,26.34,17.8,2026-08-05T08:03:21.173Z,USD,,,,,,,88438.0,6.28,12.0,90.0,12.57,,88438.0,45.77,99.5,896.22,61.59,299.99,,,,,,,,,,,,
ecard2-104,Psyduck,104,Common,,,Aquapolis,2026-08-05T08:03:04.511Z,EUR,275180.0,99.73,24.9,107.87,64.99,114.24,86.03,353.33,199.94,344.92,400.0,312.85,197.65,2026-08-05T08:03:07.486Z,USD,,,,,,,88435.0,200.0,249.99,349.0,177.88,,88435.0,1200.0,1228.32,1256.64,700.0,,,,,,,,,,,,,
sv03.5-175,Psyduck,175,Illustration rare,,,151,2026-08-05T08:03:04.511Z,EUR,733770.0,59.29,35.9,59.97,66.74,59.05,59.64,,,0.0,,,,2026-08-05T08:03:58.295Z,USD,517035.0,56.0,75.0,5000.0,68.12,66.0,,,,,,,,,,,,,,,,,,,,,,,,
sv10-193,Misty's Psyduck,193,Illustration rare,,,Destined Rivals,2026-08-05T08:03:04.511Z,EUR,826067.0,57.76,22.0,50.76,57.22,54.5,57.81,,,0.0,,,,2026-08-05T08:04:11.496Z,USD,632993.0,59.0,73.36,595.71,64.36,69.96,,,,,,,,,,,,,,,,,,,,,,,,
sm11-217,Slowpoke & Psyduck GX,217,Ultra Rare,,,Unified Minds,2026-08-05T08:03:04.511Z,EUR,388872.0,96.67,20.0,94.72,24.5,79.68,82.28,,,14.95,11.95,14.84,10.99,2026-08-05T08:03:51.404Z,USD,194954.0,174.14,249.19,873.35,148.81,248.68,,,,,,,,,,,,,,,,,,,,,,,,
sm11-218,Slowpoke & Psyduck GX,218,Ultra Rare,,,Unified Minds,2026-08-05T08:03:04.511Z,EUR,849811.0,69.99,48.0,68.04,69.99,39.28,35.0,,,0.0,,,,2026-08-05T08:03:51.404Z,USD,194955.0,389.52,419.97,449.99,306.63,419.97,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-226,Psyduck,226,Illustration rare,,,Ascended Heroes,2026-08-05T08:03:05.076Z,EUR,869837.0,57.53,20.9,64.8,103.73,62.39,58.89,,,0.0,,,,2026-08-05T08:04:21.204Z,USD,676038.0,72.0,82.94,706.08,76.92,86.72,,,,,,,,,,,,,,,,,,,,,,,,
sm11-239,Slowpoke & Psyduck GX,239,Secret Rare,,,Unified Minds,2026-08-05T08:03:04.634Z,EUR,388987.0,79.63,29.0,84.26,65.0,68.32,89.67,,,25.75,16.9,21.84,18.6,2026-08-05T08:03:51.404Z,USD,194956.0,225.0,300.0,1369.9,201.39,399.69,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM199,Psyduck,SM199,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
