id,name,localId,rarity,supertype,subtypes,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
pop4-13,Pikachu,13,Common,,,POP Series 4,2026-07-30T08:03:03.251Z,USD,2026-07-30T08:03:05.732Z,EUR,277478.0,45.99,5.0,53.15,22.0,56.0,37.07,,50.0,18.56,20.0,17.0,12.02,88083.0,345.0,999.99,9999.0,62.16,,88083.0,39.99,48.75,300.0,33.95,,,,,,,,,,,,,,,,,,,
pop5-13,Pikachu δ,13,Common,,,POP Series 5,,,2026-07-30T08:03:05.968Z,EUR,277495.0,33.75,15.0,26.51,20.0,35.11,35.14,,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tk-sm-r-14,Pikachu,14,None,,,SM trainer Kit (Alolan Raichu),2026-07-30T08:03:04.883Z,USD,,,,,,,,,,,,,,,,,,,,,,152868.0,0.45,0.96,19.98,0.89,,,,,,,,,,,,,,,,,,,
tk-xy-p-14,Pikachu Libre,14,None,,,XY trainer Kit (Pikachu Libre),2026-07-30T08:03:04.674Z,USD,,,,,,,,,,,,,,,,,,,,,,118819.0,10.5,21.79,84.7,21.27,,,,,,,,,,,,,,,,,,,
pop9-15,Pikachu,15,Common,,,POP Series 9,2026-07-30T08:03:03.707Z,USD,2026-07-30T08:03:05.968Z,EUR,278566.0,14.4,3.5,30.59,19.38,28.06,18.31,,,14.35,10.0,16.43,11.9,,,,,,,88092.0,14.99,20.56,4319.69,19.92,194.37,,,,,,,,,,,,,,,,,,
P-A-015,Pikachu,015,None,,,Promos-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop2-16,Pikachu,16,Common,,,POP Series 2,2026-07-30T08:03:03.181Z,USD,2026-07-30T08:03:05.968Z,EUR,277447.0,18.44,7.5,57.86,18.0,58.99,31.8,,,8.61,8.5,7.83,7.83,,,,,,,88081.0,47.99,65.0,360.0,50.3,,,,,,,,,,,,,,,,,,,
mfb-17,Pikachu,17,None,,,My First Battle,,,2026-07-30T08:03:05.732Z,EUR,742000.0,11.8,2.9,11.84,9.99,10.7,7.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv04.5-018,Pikachu,018,Common,,,Paldean Fates,2026-07-30T08:03:05.809Z,USD,2026-07-30T08:03:05.732Z,EUR,751545.0,0.07,0.02,0.05,0.04,0.07,0.08,0.22,0.02,0.19,0.18,0.19,0.22,,,,,,,534163.0,0.02,0.27,20.0,0.3,0.1,534163.0,0.01,0.35,10.0,0.33,0.39,,,,,,,,,,,,
sm115-19,Pikachu,19,Common,,,Hidden Fates,2026-07-30T08:03:05.100Z,USD,2026-07-30T08:03:05.968Z,EUR,394592.0,0.81,0.07,0.8,0.86,0.93,0.78,6.12,4.99,6.07,6.39,5.48,5.72,,,,,,,197663.0,0.35,1.07,19.42,0.96,0.99,197663.0,4.99,8.94,8000.0,8.93,7.0,,,,,,,,,,,,
xy6-20,Pikachu,20,Common,,,Roaring Skies,2026-07-30T08:03:04.568Z,USD,2026-07-30T08:03:05.732Z,EUR,282688.0,1.95,0.02,1.86,1.9,2.05,1.95,12.1,1.0,10.4,7.85,12.53,8.34,,,,,,,98056.0,0.25,1.17,18.18,1.46,1.99,98056.0,3.06,7.19,99.5,6.66,3.5,,,,,,,,,,,,
A2b-022,Pikachu ex,022,Four Diamond,,,Shining Revelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-24,___________'s Pikachu,24,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-25,Flying Pikachu,25,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv03.5-025,Pikachu,025,Common,,,151,2026-07-30T08:03:05.788Z,USD,2026-07-30T08:03:05.732Z,EUR,733620.0,0.2,0.02,0.04,0.12,0.12,0.2,0.47,0.04,0.78,0.34,0.67,0.52,,,,,,,517033.0,0.01,0.26,19.98,0.26,0.25,517033.0,0.2,0.81,19.34,0.72,0.75,,,,,,,,,,,,
2021swsh-25,Pikachu,25,None,,,McDonald's Collection 2021,,,2026-07-30T08:03:05.732Z,EUR,539018.0,2.07,0.1,2.24,2.02,1.8,2.05,,,25.1,28.39,26.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1a-025,Pikachu,025,One Diamond,,,Mythical Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2a-025,Pikachu,025,One Diamond,,,Triumphant Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basep-26,Pikachu,26,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P-A-026,Pikachu,026,None,,,Promos-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1-26,Pikachu,26,Common,,,Generations,2026-07-30T08:03:04.639Z,USD,2026-07-30T08:03:05.732Z,EUR,288464.0,3.57,0.5,3.63,2.0,3.88,3.57,12.98,2.5,16.91,10.0,11.43,13.83,,,,,,,113684.0,1.44,3.59,96.95,4.12,4.47,113684.0,9.48,23.97,149.99,15.67,,,,,,,,,,,,,
basep-27,Pikachu,27,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svp-027,Pikachu,027,Promo,,,SVP Black Star Promos,,,2026-07-30T08:03:05.732Z,EUR,703195.0,27.28,10.0,22.64,24.47,23.78,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swsh10.5-027,Pikachu,027,Common,,,Pokémon GO,2026-07-30T08:03:05.654Z,USD,2026-07-30T08:03:05.732Z,EUR,665260.0,0.14,0.02,0.12,0.06,0.1,0.11,0.53,0.02,0.42,0.58,0.49,0.53,,,,,,,276946.0,0.1,0.35,25.0,0.32,0.4,276946.0,0.09,0.9,19.98,0.84,,,,,,,,,,,,,
xy3-27,Pikachu,27,Common,,,Furious Fists,2026-07-30T08:03:04.468Z,USD,2026-07-30T08:03:05.732Z,EUR,281691.0,5.15,0.15,6.08,5.0,5.71,4.78,13.0,0.75,11.77,18.75,11.56,13.34,,,,,,,92202.0,1.69,5.08,89.99,5.14,6.97,92202.0,7.4,16.16,96.93,16.97,96.93,,,,,,,,,,,,
basep-28,Surfing Pikachu,28,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv08.5-028,Pikachu ex,028,Double rare,,,Prismatic Evolutions,2026-07-30T08:03:05.911Z,USD,2026-07-30T08:03:05.732Z,EUR,805417.0,2.75,0.6,2.7,2.8,2.68,2.76,,,0.0,,,,610383.0,1.25,2.73,999.0,2.47,3.4,,,,,,,,,,,,,,,,,,,,,,,,
swsh10.5-028,Pikachu,028,Holo Rare,,,Pokémon GO,2026-07-30T08:03:05.654Z,USD,2026-07-30T08:03:05.968Z,EUR,665261.0,0.66,0.09,0.7,0.84,0.69,0.66,1.47,0.2,1.54,2.24,1.56,1.55,274461.0,0.7,1.83,96.85,1.72,2.15,,,,,,,274461.0,0.95,2.56,19.12,2.56,,,,,,,,,,,,,
sm3.5-28,Pikachu,28,Common,,,Shining Legends,2026-07-30T08:03:04.944Z,USD,2026-07-30T08:03:05.732Z,EUR,302166.0,1.91,0.14,3.03,1.97,3.68,2.27,6.77,1.0,6.32,3.5,5.07,5.69,,,,,,,146682.0,0.47,2.09,5.99,2.09,2.4,146682.0,6.27,13.8,8000.0,12.53,,,,,,,,,,,,,
tk-sm-r-29,Pikachu,29,None,,,SM trainer Kit (Alolan Raichu),2026-07-30T08:03:04.883Z,USD,,,,,,,,,,,,,,,,,,,,,,152869.0,0.5,1.32,19.98,1.31,,,,,,,,,,,,,,,,,,,
sm4-30,Pikachu,30,Common,,,Crimson Invasion,2026-07-30T08:03:04.956Z,USD,2026-07-30T08:03:05.968Z,EUR,311880.0,1.65,0.05,1.36,0.57,1.36,1.39,7.66,4.2,6.91,4.5,6.26,6.68,,,,,,,149053.0,1.0,3.04,96.95,3.13,,149053.0,8.68,15.0,149.99,14.56,16.99,,,,,,,,,,,,
tk-xy-p-30,Pikachu Libre,30,None,,,XY trainer Kit (Pikachu Libre),2026-07-30T08:03:04.674Z,USD,,,,,,,,,,,,,,,,118820.0,29.47,63.27,599.9,53.18,,,,,,,,,,,,,,,,,,,,,,,,,
sm9-33,Pikachu & Zekrom GX,33,Ultra Rare,,,Team Up,2026-07-30T08:03:05.071Z,USD,2026-07-30T08:03:05.953Z,EUR,366888.0,92.19,13.0,28.98,71.2,59.04,108.34,,,6.15,4.83,6.13,6.44,183804.0,50.0,74.92,999.99,62.33,59.0,,,,,,,,,,,,,,,,,,,,,,,,
np-35,Pikachu δ,35,Common,,,Nintendo Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xy12-35,Pikachu,35,Common,,,Evolutions,2026-07-30T08:03:04.756Z,USD,2026-07-30T08:03:05.968Z,EUR,293392.0,1.35,0.02,1.19,0.97,0.85,1.16,6.15,0.99,6.72,4.91,5.3,5.6,,,,,,,124048.0,0.16,0.95,19.95,1.04,0.8,124048.0,2.81,6.51,29.95,6.24,3.14,,,,,,,,,,,,
bw4-39,Pikachu,39,Common,,,Next Destinies,2026-07-30T08:03:04.049Z,USD,2026-07-30T08:03:05.968Z,EUR,280264.0,2.71,0.05,1.8,4.75,2.76,2.86,15.03,0.5,13.44,1.2,14.16,14.31,,,,,,,88102.0,2.75,4.98,10.0,4.87,5.35,88102.0,21.46,28.9,299.9,24.35,,,,,,,,,,,,,
sm3-40,Pikachu,40,Common,,,Burning Shadows,2026-07-30T08:03:04.923Z,USD,2026-07-30T08:03:05.968Z,EUR,299444.0,0.96,0.02,0.78,1.37,0.87,0.95,3.04,0.5,3.3,2.59,3.31,4.53,,,,,,,138522.0,0.25,1.0,19.46,1.06,,138522.0,0.35,5.9,60.34,5.89,7.39,,,,,,,,,,,,
xy1-42,Pikachu,42,Common,,,XY,2026-07-30T08:03:04.323Z,USD,2026-07-30T08:03:05.732Z,EUR,281379.0,6.87,0.09,3.43,0.53,2.81,6.65,18.67,6.5,14.32,18.0,14.35,11.79,,,,,,,88106.0,0.75,2.99,29.99,2.99,3.94,88106.0,19.95,19.99,100.0,13.08,,,,,,,,,,,,,
swsh4-43,Pikachu V,43,Holo Rare V,,,Vivid Voltage,2026-07-30T08:03:05.172Z,USD,2026-07-30T08:03:05.732Z,EUR,511635.0,2.53,0.99,2.58,2.35,2.31,2.53,,,3.27,2.82,3.33,3.49,226430.0,0.85,2.91,50.0,2.61,3.14,,,,,,,,,,,,,,,,,,,,,,,,
ex4-43,Pikachu,43,Common,,,Team Magma vs Team Aqua,2026-07-30T08:03:02.945Z,USD,2026-07-30T08:03:05.968Z,EUR,276020.0,7.74,1.0,8.72,6.4,8.42,7.22,,25.0,76.03,17.0,85.75,45.9,,,,,,,88077.0,15.01,31.98,991.74,22.17,,88077.0,149.99,250.0,298.99,73.6,,,,,,,,,,,,,
swsh4-44,Pikachu VMAX,44,Holo Rare VMAX,,,Vivid Voltage,2026-07-30T08:03:05.172Z,USD,2026-07-30T08:03:05.968Z,EUR,511640.0,11.74,3.9,9.01,9.0,8.42,11.91,,,25.71,24.49,26.2,26.19,226432.0,9.99,13.8,500.0,13.83,28.99,,,,,,,,,,,,,,,,,,,,,,,,
xy8-48,Pikachu,48,Common,,,BREAKthrough,2026-07-30T08:03:04.588Z,USD,2026-07-30T08:03:05.968Z,EUR,286294.0,1.83,0.1,1.63,2.0,1.99,1.86,9.9,7.49,12.72,25.0,11.49,9.71,,,,,,,107167.0,0.32,1.07,19.58,1.23,,107167.0,5.1,14.98,139.99,11.91,,,,,,,,,,,,,
swsh7-49,Pikachu,49,Common,,,Evolving Skies,2026-07-30T08:03:05.363Z,USD,2026-07-30T08:03:05.968Z,EUR,574073.0,0.52,0.02,0.04,0.1,0.16,0.61,0.61,0.05,0.58,0.72,0.7,0.66,,,,,,,246881.0,0.01,0.37,19.82,0.4,0.4,246881.0,0.13,0.99,19.44,0.96,,,,,,,,,,,,,
swsh12-049,Pikachu,049,Common,,,Silver Tempest,2026-07-30T08:03:05.701Z,USD,2026-07-30T08:03:05.968Z,EUR,682096.0,0.11,0.02,0.16,0.15,0.16,0.12,0.78,0.09,0.7,0.64,1.04,0.77,,,,,,,451703.0,0.05,0.5,20.0,0.48,0.72,451703.0,0.5,1.45,19.94,1.45,,,,,,,,,,,,,
B2-049,Pikachu,049,One Diamond,,,Fantastical Parade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw7-50,Pikachu,50,Common,,,Boundaries Crossed,2026-07-30T08:03:04.163Z,USD,2026-07-30T08:03:05.968Z,EUR,280637.0,3.37,0.08,2.56,1.51,2.84,4.35,20.0,1.5,23.26,29.99,30.47,19.97,,,,,,,88103.0,1.5,2.4,89.68,3.0,24.93,88103.0,28.0,44.99,812.9,31.68,,,,,,,,,,,,,
sv05-051,Pikachu,051,Common,,,Temporal Forces,2026-07-30T08:03:05.847Z,USD,2026-07-30T08:03:05.968Z,EUR,760681.0,0.08,0.02,0.09,0.09,0.09,0.08,0.29,0.02,0.3,0.11,0.39,0.29,,,,,,,542795.0,0.02,0.3,27.5,0.3,0.1,542795.0,0.05,0.69,19.98,0.7,1.48,,,,,,,,,,,,
swsh11-052,Pikachu,052,Common,,,Lost Origin,2026-07-30T08:03:05.682Z,USD,2026-07-30T08:03:05.968Z,EUR,674062.0,0.24,0.02,0.06,0.29,0.22,0.24,8.08,0.79,7.04,2.5,5.59,6.8,,,,,,,283926.0,0.25,1.5,1000.0,1.47,2.0,283926.0,4.0,6.99,25.02,6.79,5.18,,,,,,,,,,,,
sm10-54,Pikachu,54,Common,,,Unbroken Bonds,2026-07-30T08:03:05.087Z,USD,2026-07-30T08:03:05.968Z,EUR,372345.0,2.84,0.02,1.75,0.49,2.58,2.83,11.52,1.73,13.18,12.0,11.87,8.6,,,,,,,189153.0,0.54,1.61,19.98,1.39,,189153.0,4.46,7.99,35.86,6.22,,,,,,,,,,,,,
me02.5-055,Pikachu,055,Common,,,Ascended Heroes,2026-07-30T08:03:06.007Z,USD,2026-07-30T08:03:05.732Z,EUR,869666.0,0.1,0.02,0.08,0.06,0.12,0.08,,,0.0,,,,,,,,,,675867.0,0.01,0.29,20.0,0.29,0.22,,,,,,,,,,,,,,,,,,
sm11-55,Pikachu,55,Common,,,Unified Minds,2026-07-30T08:03:05.097Z,USD,2026-07-30T08:03:05.732Z,EUR,388097.0,1.94,0.02,2.19,3.0,1.92,1.9,8.95,2.0,6.85,3.99,5.66,5.87,,,,,,,194981.0,0.33,1.72,29.99,1.7,2.1,194981.0,3.49,5.08,32.8,5.35,,,,,,,,,,,,,
sm11-56,Pikachu,56,Common,,,Unified Minds,2026-07-30T08:03:05.097Z,USD,2026-07-30T08:03:05.968Z,EUR,388097.0,1.94,0.02,2.19,3.0,1.92,1.9,8.95,2.0,6.85,3.99,5.66,5.87,,,,,,,194982.0,1.99,5.99,96.91,6.08,4.94,194982.0,10.99,19.97,45.0,18.57,,,,,,,,,,,,,
sv08-057,Pikachu ex,057,Double rare,,,Surging Sparks,2026-07-30T08:03:05.904Z,USD,2026-07-30T08:03:05.968Z,EUR,794329.0,4.31,0.8,4.01,3.29,4.05,4.13,,,0.0,,,,590025.0,1.3,4.5,1000.0,3.69,4.79,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-057,Pikachu ex,057,Double rare,,,Ascended Heroes,2026-07-30T08:03:06.007Z,USD,2026-07-30T08:03:05.732Z,EUR,869668.0,3.56,1.0,3.42,3.07,3.4,3.59,,,0.0,,,,675869.0,1.98,3.5,62.1,3.12,,,,,,,,,,,,,,,,,,,,,,,,,
ex16-57,Pikachu,57,Common,,,Power Keepers,2026-07-30T08:03:03.310Z,USD,2026-07-30T08:03:05.732Z,EUR,277363.0,4.7,0.5,5.25,4.25,3.75,4.75,56.25,19.89,51.91,62.5,59.49,34.68,,,,,,,88084.0,4.0,12.49,109.8,11.45,,88084.0,162.97,269.78,429.99,56.96,189.95,,,,,,,,,,,,
A3-057,Pikachu,057,One Diamond,,,Celestial Guardians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base1-58,Pikachu,58,Common,,,Base Set,2026-07-30T08:03:02.491Z,USD,2026-07-30T08:03:05.732Z,EUR,273753.0,5.76,0.05,5.93,3.19,6.32,5.65,,,36.37,1.0,42.86,22.72,,,,,,,42402.0,1.4,4.0,1000.0,7.35,6.49,,,,,,,,,,,,,,,,,,
base2-60,Pikachu,60,Common,,,Jungle,2026-07-30T08:03:02.503Z,USD,2026-07-30T08:03:05.968Z,EUR,273857.0,4.71,0.02,11.91,0.82,15.3,6.38,,,20.37,0.75,17.97,10.49,,,,,,,,,,,,,,,,,,,45163.0,15.97,24.99,130.0,26.45,24.99,45163.0,0.75,3.83,39.99,6.33,2.0
ex9-60,Pikachu,60,Common,,,Emerald,2026-07-30T08:03:03.177Z,USD,2026-07-30T08:03:05.968Z,EUR,276571.0,4.15,0.1,4.51,9.99,3.53,4.09,,15.0,131.0,115.0,71.2,139.99,,,,,,,88080.0,11.53,18.12,148.8,17.93,,88080.0,599.99,799.99,999.99,65.76,,,,,,,,,,,,,
hgss3-61,Pikachu,61,Common,,,Undaunted,2026-07-30T08:03:03.828Z,USD,2026-07-30T08:03:05.968Z,EUR,279314.0,4.39,0.1,3.81,6.88,4.67,4.19,41.66,1.85,45.23,75.0,36.71,38.27,,,,,,,88097.0,9.75,12.97,170.9,12.55,,88097.0,150.0,220.53,659.9,141.23,,,,,,,,,,,,,
sv02-062,Pikachu,062,Common,,,Paldea Evolved,2026-07-30T08:03:05.766Z,USD,2026-07-30T08:03:05.968Z,EUR,715537.0,0.07,0.02,0.06,0.02,0.05,0.07,0.26,0.02,0.21,0.34,0.33,0.26,,,,,,,497473.0,0.02,0.26,19.98,0.25,,497473.0,0.1,0.48,30.0,0.51,,,,,,,,,,,,,
