id,name,localId,rarity,supertype,subtypes,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
sm9-33,Pikachu & Zekrom GX,33,Ultra Rare,,,Team Up,2026-07-23T08:03:01.755Z,USD,2026-07-23T08:03:03.918Z,EUR,366888.0,153.05,15.0,46.54,70.0,77.26,128.22,,,6.15,4.83,6.13,6.44,183804.0,27.47,77.34,999.99,64.29,58.11,,,,,,,,,,,,,,,,,,,,,,,,
np-35,Pikachu δ,35,Common,,,Nintendo Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xy12-35,Pikachu,35,Common,,,Evolutions,2026-07-23T08:03:01.689Z,USD,2026-07-23T08:03:03.918Z,EUR,293392.0,1.35,0.02,1.33,0.63,0.83,1.34,6.15,0.9,6.33,6.0,6.34,6.74,,,,,,,124048.0,0.16,0.88,19.95,1.0,1.99,124048.0,2.0,6.5,4321.0,6.3,3.15,,,,,,,,,,,,
bw4-39,Pikachu,39,Common,,,Next Destinies,2026-07-23T08:03:01.567Z,USD,2026-07-23T08:03:03.918Z,EUR,280264.0,2.92,0.05,2.7,0.1,1.7,2.8,25.98,1.2,16.33,4.0,18.12,15.47,,,,,,,88102.0,2.99,4.99,10.0,4.98,5.35,88102.0,21.03,28.45,299.9,24.35,,,,,,,,,,,,,
sm3-40,Pikachu,40,Common,,,Burning Shadows,2026-07-23T08:03:01.716Z,USD,2026-07-23T08:03:03.918Z,EUR,299444.0,0.96,0.02,0.56,0.55,0.85,0.96,3.04,0.5,3.15,2.99,3.04,4.7,,,,,,,138522.0,0.25,1.01,19.46,1.1,,138522.0,0.35,5.77,4321.0,5.75,6.54,,,,,,,,,,,,
xy1-42,Pikachu,42,Common,,,XY,2026-07-23T08:03:01.625Z,USD,2026-07-23T08:03:03.918Z,EUR,281379.0,6.91,0.09,6.36,5.0,3.86,6.57,16.3,6.49,14.32,18.0,14.35,11.79,,,,,,,88106.0,0.75,3.0,29.99,2.95,3.15,88106.0,8.75,19.99,100.0,13.08,,,,,,,,,,,,,
swsh4-43,Pikachu V,43,Holo Rare V,,,Vivid Voltage,2026-07-23T08:03:01.804Z,USD,2026-07-23T08:03:03.918Z,EUR,511635.0,2.4,0.99,2.87,2.94,2.56,2.53,,,3.27,2.82,3.33,3.49,226430.0,0.85,2.74,50.0,2.31,2.32,,,,,,,,,,,,,,,,,,,,,,,,
ex4-43,Pikachu,43,Common,,,Team Magma vs Team Aqua,2026-07-23T08:03:01.210Z,USD,2026-07-23T08:03:03.918Z,EUR,276020.0,6.82,1.0,9.17,10.0,8.53,7.1,,25.0,76.03,17.0,85.75,45.9,,,,,,,88077.0,14.56,23.45,991.74,21.52,,88077.0,149.99,250.0,298.99,73.6,,,,,,,,,,,,,
swsh4-44,Pikachu VMAX,44,Holo Rare VMAX,,,Vivid Voltage,2026-07-23T08:03:01.804Z,USD,2026-07-23T08:03:03.918Z,EUR,511640.0,12.32,3.99,9.29,8.0,14.1,13.71,,,25.71,24.49,26.2,26.19,226432.0,9.8,13.68,500.0,12.58,16.23,,,,,,,,,,,,,,,,,,,,,,,,
xy8-48,Pikachu,48,Common,,,BREAKthrough,2026-07-23T08:03:01.668Z,USD,2026-07-23T08:03:03.918Z,EUR,286294.0,1.83,0.05,1.81,1.0,1.53,1.81,9.9,7.49,10.77,2.9,10.08,9.2,,,,,,,107167.0,0.32,1.0,19.6,1.19,0.58,107167.0,5.1,14.98,139.99,11.75,,,,,,,,,,,,,
swsh7-49,Pikachu,49,Common,,,Evolving Skies,2026-07-23T08:03:01.819Z,USD,2026-07-23T08:03:03.918Z,EUR,574073.0,0.52,0.02,0.72,0.04,0.1,0.53,0.61,0.05,0.53,0.2,0.64,0.56,,,,,,,246881.0,0.01,0.35,19.84,0.36,0.4,246881.0,0.13,0.99,19.46,1.02,0.25,,,,,,,,,,,,
swsh12-049,Pikachu,049,Common,,,Silver Tempest,2026-07-23T08:03:01.852Z,USD,2026-07-23T08:03:03.918Z,EUR,682096.0,0.11,0.02,0.15,0.08,0.13,0.1,0.78,0.09,0.56,0.49,0.53,0.7,,,,,,,451703.0,0.05,0.49,20.0,0.48,0.56,451703.0,0.49,1.4,19.94,1.37,,,,,,,,,,,,,
B2-049,Pikachu,049,One Diamond,,,Fantastical Parade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw7-50,Pikachu,50,Common,,,Boundaries Crossed,2026-07-23T08:03:01.594Z,USD,2026-07-23T08:03:03.918Z,EUR,280637.0,4.72,0.02,3.15,2.49,3.38,4.14,31.98,1.5,22.08,10.0,27.1,19.47,,,,,,,88103.0,1.8,2.95,89.68,3.0,89.68,88103.0,28.0,44.99,812.9,31.68,,,,,,,,,,,,,
sv05-051,Pikachu,051,Common,,,Temporal Forces,2026-07-23T08:03:01.885Z,USD,2026-07-23T08:03:03.918Z,EUR,760681.0,0.1,0.02,0.09,0.24,0.09,0.1,0.33,0.02,0.19,0.05,0.17,0.33,,,,,,,542795.0,0.02,0.32,25.0,0.33,0.25,542795.0,0.05,0.65,19.98,0.63,0.7,,,,,,,,,,,,
swsh11-052,Pikachu,052,Common,,,Lost Origin,2026-07-23T08:03:01.847Z,USD,2026-07-23T08:03:03.918Z,EUR,674062.0,0.24,0.02,0.12,0.07,0.17,0.24,8.08,0.79,8.48,2.0,6.44,6.99,,,,,,,283926.0,0.25,1.46,1000.0,1.38,1.79,283926.0,4.29,7.2,25.02,6.63,9.97,,,,,,,,,,,,
sm10-54,Pikachu,54,Common,,,Unbroken Bonds,2026-07-23T08:03:01.773Z,USD,2026-07-23T08:03:03.918Z,EUR,372345.0,3.25,0.02,2.13,1.23,1.91,2.86,15.17,1.73,12.62,14.5,12.87,8.42,,,,,,,189153.0,0.54,1.7,19.98,1.48,,189153.0,4.0,8.0,35.86,5.91,35.86,,,,,,,,,,,,
me02.5-055,Pikachu,055,Common,,,Ascended Heroes,2026-07-23T08:03:01.931Z,USD,2026-07-23T08:03:03.918Z,EUR,869666.0,0.1,0.02,0.05,0.04,0.06,0.08,,,0.0,,,,,,,,,,675867.0,0.01,0.28,20.0,0.28,0.25,,,,,,,,,,,,,,,,,,
sm11-55,Pikachu,55,Common,,,Unified Minds,2026-07-23T08:03:01.776Z,USD,2026-07-23T08:03:03.918Z,EUR,388097.0,1.75,0.02,1.77,1.12,1.84,1.97,8.91,2.2,8.45,3.0,8.02,6.0,,,,,,,194981.0,0.33,1.75,29.99,1.78,2.24,194981.0,3.5,5.4,4321.0,5.29,,,,,,,,,,,,,
sm11-56,Pikachu,56,Common,,,Unified Minds,2026-07-23T08:03:01.776Z,USD,2026-07-23T08:03:03.918Z,EUR,388097.0,1.75,0.02,1.77,1.12,1.84,1.97,8.91,2.2,8.45,3.0,8.02,6.0,,,,,,,194982.0,2.3,6.0,96.91,6.01,2.79,194982.0,9.99,19.97,45.0,18.63,17.96,,,,,,,,,,,,
sv08-057,Pikachu ex,057,Double rare,,,Surging Sparks,2026-07-23T08:03:01.900Z,USD,2026-07-23T08:03:03.918Z,EUR,794329.0,4.31,1.0,3.9,3.87,3.9,4.29,,,0.0,,,,590025.0,2.0,4.58,4321.0,3.86,3.9,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-057,Pikachu ex,057,Double rare,,,Ascended Heroes,2026-07-23T08:03:01.931Z,USD,2026-07-23T08:03:03.918Z,EUR,869668.0,3.56,0.9,3.69,3.52,3.71,3.64,,,0.0,,,,675869.0,2.19,3.69,4321.0,3.32,,,,,,,,,,,,,,,,,,,,,,,,,
ex16-57,Pikachu,57,Common,,,Power Keepers,2026-07-23T08:03:01.260Z,USD,2026-07-23T08:03:03.918Z,EUR,277363.0,4.2,0.5,5.45,1.0,5.72,4.72,77.47,19.89,51.91,49.99,43.74,32.17,,,,,,,88084.0,4.93,13.41,109.8,11.17,,88084.0,159.99,235.2,429.99,42.24,189.95,,,,,,,,,,,,
A3-057,Pikachu,057,One Diamond,,,Celestial Guardians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base1-58,Pikachu,58,Common,,,Base Set,2026-07-23T08:03:01.106Z,USD,2026-07-23T08:03:03.918Z,EUR,273753.0,5.76,0.08,6.88,2.51,6.72,5.98,,,36.37,1.0,42.86,22.72,,,,,,,42402.0,1.58,4.0,1000.0,7.81,2.19,,,,,,,,,,,,,,,,,,
base2-60,Pikachu,60,Common,,,Jungle,2026-07-23T08:03:01.110Z,USD,2026-07-23T08:03:03.918Z,EUR,273857.0,4.71,0.04,0.02,3.65,6.51,7.78,,,20.37,0.75,17.97,10.49,,,,,,,,,,,,,,,,,,,45163.0,15.79,26.9,130.0,26.94,19.5,45163.0,0.4,3.75,39.99,6.1,9.74
ex9-60,Pikachu,60,Common,,,Emerald,2026-07-23T08:03:01.232Z,USD,2026-07-23T08:03:03.918Z,EUR,276571.0,4.24,0.1,5.39,3.99,5.5,4.45,71.1,12.5,118.96,34.5,72.62,145.43,,,,,,,88080.0,11.29,18.1,148.8,18.23,,88080.0,199.99,599.99,999.99,65.76,,,,,,,,,,,,,
hgss3-61,Pikachu,61,Common,,,Undaunted,2026-07-23T08:03:01.529Z,USD,2026-07-23T08:03:03.918Z,EUR,279314.0,4.21,0.1,3.92,0.5,4.16,4.2,29.99,1.85,44.36,30.0,29.99,36.33,,,,,,,88097.0,10.0,12.97,170.9,12.3,,88097.0,150.0,220.53,659.9,124.97,,,,,,,,,,,,,
sv02-062,Pikachu,062,Common,,,Paldea Evolved,2026-07-23T08:03:01.865Z,USD,2026-07-23T08:03:03.918Z,EUR,715537.0,0.08,0.02,0.08,0.02,0.07,0.07,0.2,0.02,0.23,0.08,0.2,0.2,,,,,,,497473.0,0.02,0.25,19.98,0.19,0.04,497473.0,0.1,0.49,30.0,0.51,0.22,,,,,,,,,,,,
