id,name,localId,rarity,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,tp_holofoil_productId,tp_normal_productId,tp_reverse_holofoil_productId,tp_1st_edition_productId,tp_unlimited_productId,cm_avg1,cm_avg1_holo,tp_normal_marketPrice,tp_holofoil_marketPrice,tp_reverse_holofoil_marketPrice,tp_1st_edition_marketPrice,tp_unlimited_marketPrice
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-08T18:05:07.095Z,USD,2026-07-08T18:05:10.686Z,EUR,281657.0,110410.0,,,,,7.97,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-09T18:05:06.367Z,USD,2026-07-09T18:05:09.065Z,EUR,281657.0,110410.0,,,,,7.97,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-10T18:05:06.000Z,USD,2026-07-10T18:05:08.528Z,EUR,281657.0,110410.0,,,,,7.97,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-11T18:05:05.671Z,USD,2026-07-11T18:05:08.177Z,EUR,281657.0,110410.0,,,,,7.97,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-12T18:05:06.965Z,USD,2026-07-12T18:05:18.426Z,EUR,281657.0,110410.0,,,,,7.97,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-13T18:05:05.903Z,USD,2026-07-13T18:05:07.901Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-14T18:05:05.637Z,USD,2026-07-14T18:05:08.458Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-15T18:05:05.665Z,USD,2026-07-15T18:05:08.182Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,39.66,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-16T18:05:05.719Z,USD,2026-07-16T18:05:08.298Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-17T18:05:07.061Z,USD,2026-07-17T18:05:09.271Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-18T08:02:56.704Z,USD,2026-07-18T08:02:59.776Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-19T08:03:02.086Z,USD,2026-07-19T08:03:04.658Z,EUR,281657.0,110410.0,,,,,11.39,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-20T08:03:01.956Z,USD,2026-07-20T08:03:04.265Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-21T08:03:01.907Z,USD,2026-07-21T08:03:04.252Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-22T08:03:03.738Z,USD,2026-07-22T08:03:06.471Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-23T08:03:01.639Z,USD,2026-07-23T08:03:03.918Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-24T08:03:02.051Z,USD,2026-07-24T08:03:04.550Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-25T08:03:02.015Z,USD,2026-07-25T08:03:04.569Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-26T08:03:22.374Z,USD,2026-07-26T08:03:04.532Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2014xy-5,Pikachu,5,Promo,McDonald's Collection 2014,2026-07-27T08:03:16.845Z,USD,2026-07-27T08:03:04.458Z,EUR,281657.0,110410.0,,,,,2.85,15.96,,35.63,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-08T18:05:07.117Z,USD,2026-07-08T18:05:10.686Z,EUR,293322.0,110424.0,,,,,45.58,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-09T18:05:06.414Z,USD,2026-07-09T18:05:09.065Z,EUR,293322.0,110424.0,,,,,45.58,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-10T18:05:06.039Z,USD,2026-07-10T18:05:08.528Z,EUR,293322.0,110424.0,,,,,45.58,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-11T18:05:05.695Z,USD,2026-07-11T18:05:08.177Z,EUR,293322.0,110424.0,,,,,45.58,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-12T18:05:06.992Z,USD,2026-07-12T18:05:18.426Z,EUR,293322.0,110424.0,,,,,45.58,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-13T18:05:05.937Z,USD,2026-07-13T18:05:07.901Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-14T18:05:05.665Z,USD,2026-07-14T18:05:08.458Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-15T18:05:05.686Z,USD,2026-07-15T18:05:08.182Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-16T18:05:05.740Z,USD,2026-07-16T18:05:08.321Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-17T18:05:07.094Z,USD,2026-07-17T18:05:09.271Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-18T08:02:56.742Z,USD,2026-07-18T08:02:59.776Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-19T08:03:02.122Z,USD,2026-07-19T08:03:04.658Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-20T08:03:01.981Z,USD,2026-07-20T08:03:04.265Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-21T08:03:01.939Z,USD,2026-07-21T08:03:04.252Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-22T08:03:03.800Z,USD,2026-07-22T08:03:06.471Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-23T08:03:01.670Z,USD,2026-07-23T08:03:03.735Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-24T08:03:02.073Z,USD,2026-07-24T08:03:04.550Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-25T08:03:02.046Z,USD,2026-07-25T08:03:04.261Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-26T08:03:23.040Z,USD,2026-07-26T08:03:04.571Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2015xy-6,Pikachu,6,Promo,McDonald's Collection 2015,2026-07-27T08:03:20.267Z,USD,2026-07-27T08:03:04.458Z,EUR,293322.0,110424.0,,,,,34.2,22.8,,34.72,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-08T18:05:07.131Z,USD,2026-07-08T18:05:10.691Z,EUR,295142.0,275062.0,,,,,41.79,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-09T18:05:06.432Z,USD,2026-07-09T18:05:09.065Z,EUR,295142.0,275062.0,,,,,41.79,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-10T18:05:06.052Z,USD,2026-07-10T18:05:08.528Z,EUR,295142.0,275062.0,,,,,55.86,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-11T18:05:05.709Z,USD,2026-07-11T18:05:08.177Z,EUR,295142.0,275062.0,,,,,55.86,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-12T18:05:07.009Z,USD,2026-07-12T18:05:18.426Z,EUR,295142.0,275062.0,,,,,55.86,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-13T18:05:05.951Z,USD,2026-07-13T18:05:07.999Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-14T18:05:05.687Z,USD,2026-07-14T18:05:08.458Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-15T18:05:05.713Z,USD,2026-07-15T18:05:08.182Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-16T18:05:05.754Z,USD,2026-07-16T18:05:08.298Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-17T18:05:07.115Z,USD,2026-07-17T18:05:09.396Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-18T08:02:56.765Z,USD,2026-07-18T08:02:59.776Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-19T08:03:02.142Z,USD,2026-07-19T08:03:04.658Z,EUR,295142.0,275062.0,,,,,7.41,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-20T08:03:01.998Z,USD,2026-07-20T08:03:04.265Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-21T08:03:01.968Z,USD,2026-07-21T08:03:04.252Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-22T08:03:03.832Z,USD,2026-07-22T08:03:06.471Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-23T08:03:01.687Z,USD,2026-07-23T08:03:03.918Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-24T08:03:02.089Z,USD,2026-07-24T08:03:04.300Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-25T08:03:02.058Z,USD,2026-07-25T08:03:04.397Z,EUR,295142.0,275062.0,,,,,14.11,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-26T08:03:24.481Z,USD,2026-07-26T08:03:04.532Z,EUR,295142.0,275062.0,,,,,7.59,3.99,,11.0,,,
2016xy-6,Pikachu,6,Promo,McDonald's Collection 2016,2026-07-27T08:03:21.206Z,USD,2026-07-27T08:03:04.458Z,EUR,295142.0,275062.0,,,,,7.59,3.99,,11.0,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-08T18:05:07.148Z,USD,2026-07-08T18:05:10.078Z,EUR,301847.0,152685.0,,,,,4.09,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-09T18:05:06.452Z,USD,2026-07-09T18:05:09.065Z,EUR,301847.0,152685.0,,,,,19.95,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-10T18:05:06.066Z,USD,2026-07-10T18:05:08.528Z,EUR,301847.0,152685.0,,,,,19.95,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-11T18:05:05.727Z,USD,2026-07-11T18:05:08.252Z,EUR,301847.0,152685.0,,,,,19.95,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-12T18:05:07.031Z,USD,2026-07-12T18:05:18.426Z,EUR,301847.0,152685.0,,,,,19.95,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-13T18:05:05.993Z,USD,2026-07-13T18:05:07.901Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-14T18:05:05.753Z,USD,2026-07-14T18:05:08.458Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,27.95,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-15T18:05:05.731Z,USD,2026-07-15T18:05:08.182Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,27.93,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-16T18:05:05.769Z,USD,2026-07-16T18:05:08.338Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,28.11,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-17T18:05:07.134Z,USD,2026-07-17T18:05:09.271Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,28.11,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-18T08:02:56.784Z,USD,2026-07-18T08:02:59.387Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,28.11,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-19T08:03:02.162Z,USD,2026-07-19T08:03:04.658Z,EUR,301847.0,152685.0,,,,,22.78,17.61,,28.11,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-20T08:03:02.019Z,USD,2026-07-20T08:03:04.265Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.09,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-21T08:03:01.991Z,USD,2026-07-21T08:03:04.457Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.09,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-22T08:03:03.871Z,USD,2026-07-22T08:03:06.471Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.09,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-23T08:03:01.708Z,USD,2026-07-23T08:03:03.918Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.09,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-24T08:03:02.105Z,USD,2026-07-24T08:03:04.300Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.09,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-25T08:03:02.078Z,USD,2026-07-25T08:03:04.397Z,EUR,301847.0,152685.0,,,,,4.56,17.61,,28.16,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-26T08:03:27.980Z,USD,2026-07-26T08:03:04.532Z,EUR,301847.0,152685.0,,,,,24.17,17.61,,28.16,,,
2017sm-5,Pikachu,5,Promo,McDonald's Collection 2017,2026-07-27T08:03:22.813Z,USD,2026-07-27T08:03:04.458Z,EUR,301847.0,152685.0,,,,,24.17,17.61,,28.16,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-08T18:05:07.177Z,USD,2026-07-08T18:05:10.686Z,EUR,366772.0,180452.0,,,,,13.96,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-09T18:05:06.473Z,USD,2026-07-09T18:05:09.065Z,EUR,366772.0,180452.0,,,,,13.96,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-10T18:05:06.102Z,USD,2026-07-10T18:05:08.528Z,EUR,366772.0,180452.0,,,,,13.96,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-11T18:05:05.748Z,USD,2026-07-11T18:05:08.252Z,EUR,366772.0,180452.0,,,,,13.96,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-12T18:05:07.063Z,USD,2026-07-12T18:05:18.426Z,EUR,366772.0,180452.0,,,,,13.96,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-13T18:05:06.015Z,USD,2026-07-13T18:05:07.999Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,39.51,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-14T18:05:05.789Z,USD,2026-07-14T18:05:08.458Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,39.46,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-15T18:05:05.752Z,USD,2026-07-15T18:05:08.182Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-16T18:05:05.793Z,USD,2026-07-16T18:05:08.298Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-17T18:05:07.181Z,USD,2026-07-17T18:05:09.271Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-18T08:02:56.820Z,USD,2026-07-18T08:02:59.361Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-19T08:03:02.188Z,USD,2026-07-19T08:03:04.658Z,EUR,366772.0,180452.0,,,,,17.1,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-20T08:03:02.040Z,USD,2026-07-20T08:03:04.811Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-21T08:03:02.077Z,USD,2026-07-21T08:03:04.457Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.81,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-22T08:03:03.902Z,USD,2026-07-22T08:03:06.471Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.43,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-23T08:03:01.748Z,USD,2026-07-23T08:03:03.918Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.43,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-24T08:03:02.124Z,USD,2026-07-24T08:03:04.300Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.43,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-25T08:03:02.111Z,USD,2026-07-25T08:03:03.827Z,EUR,366772.0,180452.0,,,,,22.8,4.55,,40.43,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-26T08:03:28.242Z,USD,2026-07-26T08:03:04.532Z,EUR,366772.0,180452.0,,,,,4.56,4.55,,40.43,,,
2018sm-4,Pikachu,4,Promo,McDonald's Collection 2018,2026-07-27T08:03:24.073Z,USD,2026-07-27T08:03:04.458Z,EUR,366772.0,180452.0,,,,,4.56,4.55,,40.43,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-08T18:05:07.273Z,USD,2026-07-08T18:05:10.691Z,EUR,412874.0,200967.0,,,,,7.4,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-09T18:05:06.498Z,USD,2026-07-09T18:05:09.065Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-10T18:05:06.122Z,USD,2026-07-10T18:05:08.528Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-11T18:05:05.767Z,USD,2026-07-11T18:05:08.177Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-12T18:05:07.093Z,USD,2026-07-12T18:05:18.426Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-13T18:05:06.060Z,USD,2026-07-13T18:05:07.999Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-14T18:05:05.830Z,USD,2026-07-14T18:05:08.458Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,33.66,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-15T18:05:05.777Z,USD,2026-07-15T18:05:08.182Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-16T18:05:05.816Z,USD,2026-07-16T18:05:08.631Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-17T18:05:07.204Z,USD,2026-07-17T18:05:09.271Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-18T08:02:56.853Z,USD,2026-07-18T08:02:59.776Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-19T08:03:02.209Z,USD,2026-07-19T08:03:04.658Z,EUR,412874.0,200967.0,,,,,2.27,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-20T08:03:02.063Z,USD,2026-07-20T08:03:04.265Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-21T08:03:02.118Z,USD,2026-07-21T08:03:04.252Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-22T08:03:03.929Z,USD,2026-07-22T08:03:06.471Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-23T08:03:01.781Z,USD,2026-07-23T08:03:03.918Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-24T08:03:02.149Z,USD,2026-07-24T08:03:04.550Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-25T08:03:02.134Z,USD,2026-07-25T08:03:04.397Z,EUR,412874.0,200967.0,,,,,5.13,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-26T08:03:29.570Z,USD,2026-07-26T08:03:04.571Z,EUR,412874.0,200967.0,,,,,9.12,5.7,,34.47,,,
2019sm-6,Pikachu,6,Promo,McDonald's Collection 2019,2026-07-27T08:03:28.524Z,USD,2026-07-27T08:03:04.458Z,EUR,412874.0,200967.0,,,,,5.7,5.7,,34.1,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-08T18:05:10.078Z,EUR,539018.0,,,,,,1.65,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-09T18:05:09.065Z,EUR,539018.0,,,,,,2.85,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-10T18:05:08.528Z,EUR,539018.0,,,,,,2.19,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-11T18:05:08.252Z,EUR,539018.0,,,,,,2.19,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-12T18:05:18.426Z,EUR,539018.0,,,,,,2.19,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-13T18:05:07.999Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-14T18:05:08.458Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-15T18:05:08.182Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-16T18:05:08.338Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-17T18:05:09.271Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-18T08:02:59.776Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-19T08:03:04.658Z,EUR,539018.0,,,,,,2.51,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-20T08:03:04.265Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-21T08:03:04.252Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-22T08:03:06.399Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-23T08:03:03.918Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-24T08:03:04.300Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-25T08:03:04.397Z,EUR,539018.0,,,,,,2.76,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-26T08:03:04.571Z,EUR,539018.0,,,,,,2.61,32.36,,,,,
2021swsh-25,Pikachu,25,Promo,McDonald's Collection 2021,,,2026-07-27T08:03:04.705Z,EUR,539018.0,,,,,,3.68,32.36,,,,,
